84985.539100,-19229.222700,-86489.289100,-197565.719000,-313078.344000,68153.406300,-53398.386700,-131141.250000,-216275.797000,-351344.438000,61397.472700,-50099.558600,-168225.344000,-268106.313000,-413724.250000,42105.429700,16718.609400,-216551.203000,-342356.250000,-441495.938000,30647.486300,-9592.997070,-274703.094000,-383018.594000,-509733.500000,27926.734400
85564.125000,-26366.484400,-89459.539100,-192427.391000,-296492.813000,67352.359400,-65307.457000,-136786.438000,-216636.219000,-342050.063000,60387.261700,-62352.777300,-179947.344000,-273871.469000,-408020.938000,40977.218800,2067.105960,-234322.203000,-350366.469000,-443920.438000,29373.529300,-27732.800800,-299841.000000,-399166.063000,-519351.250000,20823.433600
84599.343800,-11733.963900,-84720.796900,-206424.328000,-336874.375000,68933.500000,-40897.257800,-126273.016000,-219042.672000,-367149.969000,62381.046900,-37195.347700,-156650.922000,-264739.250000,-425156.344000,43279.457000,32000.628900,-197942.375000,-336151.219000,-443998.281000,32069.546900,8963.041020,-248137.188000,-367926.156000,-504101.563000,35566.492200
86396.703100,-32808.914100,-93562.804700,-191298.031000,-287754.094000,66444.015600,-76011.375000,-142970.203000,-220272.438000,-339690.563000,59373.085900,-73336.398400,-191332.031000,-281899.469000,-408437.719000,39981.835900,-11131.915000,-250598.234000,-359862.906000,-451396.813000,28358.642600,-44543.367200,-322386.594000,-415686.656000,-532726.813000,14629.686500
84242.882800,-4020.960450,-84394.343800,-219202.844000,-367756.563000,70015.640600,-27885.939500,-122446.367000,-225161.453000,-389535.844000,63453.007800,-23746.502000,-145537.344000,-264239.625000,-442748.250000,44457.648400,47422.605500,-179249.563000,-332254.563000,-451961.531000,33422.605500,27316.408200,-220396.063000,-354490.281000,-503234.031000,43451.113300
87388.835900,-38465.921900,-99130.617200,-194892.188000,-287849.781000,65636.796900,-85094.125000,-149898.469000,-227780.984000,-345221.000000,58310.316400,-82492.750000,-202438.328000,-292837.094000,-416114.719000,38903.312500,-22768.507800,-265271.656000,-371402.563000,-464986.813000,27186.949200,-59809.871100,-341781.594000,-432821.500000,-550936.688000,9350.067380
83815.164100,3806.610840,-85703.570300,-236204.344000,-405927.063000,71498.242200,-14360.714800,-119788.844000,-235046.406000,-418929.188000,64628.492200,-9797.837890,-135058.922000,-266987.500000,-467017.625000,45668.218800,62908.957000,-160458.688000,-330953.188000,-466057.344000,34641.238300,45347.918000,-191748.891000,-342959.625000,-507760.719000,51427.203100
88486.515600,-43346.492200,-105981.852000,-202610.938000,-295843.875000,65066.117200,-92492.617200,-157465.922000,-238611.641000,-357709.719000,57207.855500,-89648.828100,-213277.500000,-306327.688000,-430115.156000,37890.449200,-32843.089800,-278310.000000,-384732.563000,-483878.438000,25846.722700,-73422.578100,-358010.469000,-450418.531000,-573394.063000,4957.606930
83339.476600,11597.280300,-88781.468800,-257661.813000,-451622.688000,73334.523400,-773.844727,-118426.023000,-248989.250000,-455647.188000,65912.265600,4193.257810,-125481.148000,-273245.156000,-498374.563000,47094.293000,78126.976600,-141942.797000,-332452.750000,-486703.594000,36027.082000,62761.718800,-162935.734000,-333681.625000,-518114.531000,59321.375000
89668.562500,-47545.343800,-113769.063000,-213650.828000,-310517.531000,64823.570300,-98424.484400,-165459.031000,-252003.047000,-375878.219000,56135.550800,-95014.562500,-223656.891000,-321687.125000,-449127.938000,36968.539100,-41341.640600,-289899.906000,-399338.375000,-506832.750000,24516.822300,-85341.570300,-371444.813000,-468272.375000,-598958.625000,1512.700070
