epoch,train_loss,test_loss,physics_loss
1,4.424930095672607,2.4500844478607178,0.0
2,4.183631420135498,2.3397669792175293,0.0
3,3.9577443599700928,2.239337921142578,0.0
4,3.7417314052581787,2.149186134338379,0.0
5,3.532569646835327,2.068354606628418,0.0
6,3.3305070400238037,1.9960100650787354,0.0
7,3.1376757621765137,1.9312546253204346,0.0
8,2.9600038528442383,1.8774745464324951,0.0
9,2.8020002841949463,1.8343639373779297,0.0
10,2.6694185733795166,1.8035860061645508,0.0
11,2.564540147781372,1.7807939052581787,0.0
12,2.4888648986816406,1.7619447708129883,0.0
13,2.4366610050201416,1.7424967288970947,0.0
14,2.406545877456665,1.7198318243026733,0.0
15,2.393955945968628,1.698340654373169,0.0
16,2.3911633491516113,1.679511308670044,0.0
17,2.3815295696258545,1.6543962955474854,0.0
18,2.3597824573516846,1.6273730993270874,0.0
19,2.335024833679199,1.6009773015975952,0.0
20,2.314643621444702,1.5821902751922607,0.0
21,2.300647020339966,1.5686677694320679,0.0
22,2.292501926422119,1.55672287940979,0.0
23,2.2868354320526123,1.5456504821777344,0.0
24,2.281137228012085,1.5383145809173584,0.0
25,2.2733635902404785,1.5360063314437866,0.0
26,2.260577440261841,1.5372631549835205,0.0
27,2.243394613265991,1.5424659252166748,0.0
28,2.225145101547241,1.5487968921661377,0.0
29,2.204231023788452,1.5552961826324463,0.0
30,2.184797763824463,1.5603420734405518,0.0
31,2.1667323112487793,1.561868667602539,0.0
32,2.150627851486206,1.5636128187179565,0.0
33,2.133941650390625,1.5616955757141113,0.0
34,2.1145453453063965,1.5557372570037842,0.0
35,2.094797134399414,1.5458558797836304,0.0
36,2.073596477508545,1.5288166999816895,0.0
37,2.0532944202423096,1.5114301443099976,0.0
38,2.032538414001465,1.4933052062988281,0.0
39,2.0098392963409424,1.4779222011566162,0.0
40,1.983184814453125,1.4656481742858887,0.0
41,1.9542902708053589,1.457104206085205,0.0
42,1.926310420036316,1.4490318298339844,0.0
43,1.896338701248169,1.4378879070281982,0.0
44,1.8659170866012573,1.4292148351669312,0.0
45,1.837481141090393,1.4209237098693848,0.0
46,1.8063234090805054,1.4103134870529175,0.0
47,1.7746015787124634,1.3989064693450928,0.0
48,1.7429741621017456,1.3848283290863037,0.0
49,1.7113662958145142,1.3699238300323486,0.0
50,1.6812833547592163,1.3526290655136108,0.0
51,1.6533164978027344,1.33678138256073,0.0
52,1.6254732608795166,1.3214995861053467,0.0
53,1.59890878200531,1.31436288356781,0.0
54,1.5738099813461304,1.3086271286010742,0.0
55,1.546072244644165,1.3043631315231323,0.0
56,1.5211780071258545,1.3031612634658813,0.0
57,1.495151400566101,1.300534725189209,0.0
58,1.4715059995651245,1.2914938926696777,0.0
59,1.4507344961166382,1.2759511470794678,0.0
60,1.4248228073120117,1.2537877559661865,0.0
61,1.4006351232528687,1.2395200729370117,0.0
62,1.3787492513656616,1.2238893508911133,0.0
63,1.3573739528656006,1.2100595235824585,0.0
64,1.3393219709396362,1.2116267681121826,0.0
65,1.3194032907485962,1.1979103088378906,0.0
66,1.2958452701568604,1.1903003454208374,0.0
67,1.274057388305664,1.1760729551315308,0.0
68,1.2609623670578003,1.1623272895812988,0.0
69,1.246609091758728,1.159575343132019,0.0
70,1.2298921346664429,1.1406867504119873,0.0
71,1.2110092639923096,1.1318063735961914,0.0
72,1.1966015100479126,1.1245481967926025,0.0
73,1.181775689125061,1.108647108078003,0.0
74,1.1694852113723755,1.104953408241272,0.0
75,1.1581262350082397,1.0924354791641235,0.0
76,1.1367546319961548,1.0840591192245483,0.0
77,1.1272727251052856,1.07950758934021,0.0
78,1.116615891456604,1.0726841688156128,0.0
79,1.1020091772079468,1.065285325050354,0.0
80,1.0943937301635742,1.0589814186096191,0.0
81,1.0809268951416016,1.051824688911438,0.0
82,1.0700920820236206,1.0401349067687988,0.0
83,1.0628812313079834,1.0421627759933472,0.0
