Mode 1,Mode 2,Mode 3,Mode 4,Mode 5,Mode 6,Mode 7,Mode 8
0.025244820274790605,0.0030011106668956086,0.010345646882922227,0.0047798934564869154,-0.0036162574867813786,0.00480575924837742,-0.005595046454203515,0.007011976721677354
0.024773799572398003,0.0025649891157716945,0.011164626764232292,0.005329195247307952,-0.0038930015555368167,0.004912099599118801,-0.0056269148482543194,0.0068418596081436306
0.025559747971038767,0.003487415735946353,0.00954140075896337,0.004283870128074296,-0.00332962094214808,0.004685003073892538,-0.005572260921365431,0.0071455412256355155
0.024162255638826652,0.0021881312268678954,0.011988391793785635,0.005905289429858934,-0.004103316997166068,0.004992305700565525,-0.005626740297615909,0.006634800655445305
0.025714172776618326,0.004010063330260556,0.008809710825770811,0.0038659663292536783,-0.0030915068332750817,0.004578512121876321,-0.005586997712349995,0.007242259459570244
0.02341216009960658,0.0018803167677543795,0.012821779709567882,0.00649415287135624,-0.004265307617180539,0.005059353944261491,-0.005623349676194794,0.006398461596400229
0.025715873105572145,0.004563961448623298,0.008154398796647599,0.0035311714176167186,-0.0028840827414244874,0.0044910185234728894,-0.005619956880905282,0.007280908491658161
0.022542164775653482,0.0016583927892367028,0.013600685878833974,0.007060612559979414,-0.004358684517616895,0.005095395765292318,-0.005603694253603686,0.006136876631867794
0.02556882600988325,0.0051455498207965454,0.007567068895242964,0.0032824488059887908,-0.0027134891075834,0.004418687009059119,-0.005675126444072115,0.007254194391079494
0.021559753070412507,0.0015146639397437475,0.014335844627305422,0.007598922558807086,-0.004391508279600054,0.005104810786402236,-0.00558526297587425,0.005863436250244658
0.025295923143251943,0.005726554209765753,0.0070633910866552295,0.0031167567635797698,-0.002587739977830031,0.00435645663831194,-0.005743284402298765,0.00716600662858502
0.02050240620323154,0.0014486975867606924,0.014966346439545905,0.008062896563792856,-0.004303184359022428,0.005057707860565662,-0.0055354055620951415,0.005586273546440812
0.024916078334266602,0.006295595800307364,0.00662185670032477,0.003010011163309231,-0.002460846748683604,0.0042908823301423,-0.00578022142988964,0.006996791830710183
0.01939513742449526,0.0014491727498003452,0.0154973144769435,0.008436584950399664,-0.004104287988245943,0.004967080179072578,-0.005460853521951262,0.005307301704415131
