Coeff Mode 1,Coeff Mode 2,Coeff Mode 3,Coeff Mode 4,Coeff Mode 5,Coeff Mode 6,Coeff Mode 7,Coeff Mode 8
2.795427085152969,-47.87644948577746,0.4568659794724953,-6.460865155794846,7.864747617636647,3.8871486641849735,-9.092833096864195,-3.470361269416663
6.564497481673109,36.22648632374255,4.0201282875393325,-12.980733886544863,16.13186190038629,10.31312390436314,-21.254491173604347,-4.9539153903712325
-72.96378571352533,0.6726122186184501,-18.543541006539385,-2.705791255923958,10.078597505640763,-12.383136967716597,-12.047977626175914,-4.066787637700438
-105.67222589977504,-13.61969909065456,-3.049257614760921,-1.3539347592039048,10.070355198128125,-1.5565086756416822,-11.371327524230365,8.395169992140719
-77.86082561861073,-0.24708212449394687,3.5338926113504106,17.93596547224229,-4.331655570223355,34.37547998817216,-5.4315374026980585,37.39935543489541
1.3284634679606087,-61.85943579131308,-5.6762920320816015,-24.3715465063736,15.62036105919545,6.550477205328265,-7.417328641144009,-7.680479469617334
10.20456040811427,26.070688459112823,1.3609178956074002,-3.0470318685813593,8.746178450129758,5.523717038566254,-15.399551152320017,-4.64600633211073
2.758242448545559,27.609500137491533,-2.010346461671369,3.614513117053782,2.6597156482647994,-2.9189710237601685,3.923532135488546,-1.9032361493349712
-79.85163704619373,-10.134328808432674,-24.708408668248108,-23.00140220270176,16.640702957311216,-12.165407846309254,10.61674663711211,-21.03072495148964
-190.2403746316914,-28.445717868321644,85.39231698062696,18.728833087827997,12.38011599949722,10.205255784405132,-12.54545993483022,-19.475548609761343
-2.4617460221581706,-66.01642421181384,-4.174897176046603,-30.077507880945703,17.846197858361137,11.887931973160237,-13.665733264570656,-2.895989312244268
27.788432144923803,-45.26861802237835,-6.468526175909066,9.639418666231835,-62.68916888064118,-6.280063289783779,-34.18985667877825,-11.618204502156482
4.784538085237425,35.91503177579473,-1.570187748849617,4.515357543790899,3.7759937002153636,-2.8238188942545603,1.4870679643552545,-3.318674395837121
-103.60467476454421,0.32679713620275896,-21.71199155480464,-3.524871939828715,14.736244397666747,-20.352587988622407,-19.22092433048178,-0.6239625630124541
-115.58221011119443,5.074771489213444,-56.44544971166511,12.86753724544556,-0.6932335480657462,58.68304078641379,-6.142026543388906,-22.862372918237405
-6.134171879897367,-71.81352323965615,-3.199724231778392,-34.54249802027388,18.719972317624947,12.63068681781287,-12.617038153805389,1.217092525105191
35.63344323372567,-50.47274741087291,-14.527420808369456,61.329779451281745,38.074636171253886,0.870988983041365,-22.542213936089304,-8.964264371587607
9.043388843117436,56.108028267912424,5.124741086287895,-13.608470916219433,18.996628612161015,10.873657702234873,-26.324324100624246,-9.086709998824267
0.31081791829722616,33.41131724753127,-2.97190418201842,3.089369388004457,4.279210826100594,-5.72144778633421,5.80773722376799,-3.614898400848113
-145.0674314136049,-5.0484517036439165,-50.51180757778925,-2.94805965401999,14.637378017514216,3.44556324722963,-24.236149476481668,-2.94060498542891
-6.62499274935,-74.6339385988949,-3.0414218223398644,-32.89379602509268,20.0062796589585,10.142723237450618,-7.189737571394728,2.592743197855314
33.36127944961662,-41.539002533179584,-15.618211178834636,52.73026426519863,37.14913287960307,2.274065647854462,-11.497963961467097,-3.1192568530044813
12.330607208750983,69.8981588413052,7.104450826203397,-27.42316263941178,32.751428559171785,21.701301322228208,-36.70395851688253,-4.820888636607066
5.9468639257095095,44.30365954191157,-3.21930321076163,6.4767718659120606,3.8889485954956644,-4.587963400955122,5.442043077448533,-3.067186342668477
-131.91386523854248,1.6091246854698513,-25.108201930258897,-3.2027891979609757,18.868883475176297,-28.706429731273108,-27.5584226396831,6.446885081837628
