Mean
-0.0980523930491313
-0.00972144693086661
0.22460818652331563
0.25507103225403216
-0.05097007075884502
-0.03461908176022012
-0.025618673959244966
0.05504490123765472
0.3103789736217029
0.4674701617702215
0.01559680922615351
-0.28052719889986283
0.05589918227278414
0.3175469306163269
0.13105266745843197
0.04876378572321564
-0.3558019763720468
0.0023244283035378658
0.08898137879734945
0.343161521065134
0.09364888361045168
-0.2781344556819606
-0.005176880110013764
0.08122207300912614
0.40427258369796276
