Mode 1,Mode 2,Mode 3,Mode 4,Mode 5,Mode 6,Mode 7,Mode 8
0.0012425543946060894,-0.002426042699518741,-0.004602229591804079,0.0024617540117978995,-0.00012761643893675662,0.0025202032327842194,-0.0007993085342377632,0.0015170603603567488
0.0012117420250677968,-0.0024205878913841905,-0.004631140834966907,0.002364828144018047,-0.00012956427533280298,0.0025472002146735284,-0.0007261736563367984,0.0015061487347280455
0.0012581081118683834,-0.0024402734937927217,-0.0046391531585852075,0.0023627703658818944,7.245306863316175e-05,0.002579329177176126,-0.0009945410887076608,0.0013915133627308285
0.0011552399327955003,-0.002438885733035301,-0.004696576147497522,0.0021724167823020113,-9.041712718482753e-06,0.002628680319882004,-0.000679008965606423,0.0014848254088979523
0.0012828977642487418,-0.0024317015364469508,-0.00466136188628874,0.00221482278544528,0.0003023212705479915,0.0026486336372961716,-0.001190903615990585,0.0012535362340172496
0.0010980213141111323,-0.0024599593666106423,-0.0047416695668110465,0.0020151348875594444,5.8037562470966e-05,0.0026918207206947375,-0.0005833528827054709,0.0014845881373186237
0.0012954997281656065,-0.00242701830124252,-0.00466638317443252,0.0020548417406948127,0.000501073624507048,0.002736885615015061,-0.0013704973696101463,0.001096231398727207
0.0010209288090374986,-0.002537062669251718,-0.004826302034886678,0.00174625889478576,0.00021436671164839355,0.002823460025405955,-0.0005696438537284021,0.0013999466732777521
0.001296674330420428,-0.0024173527075346526,-0.0046313762389931816,0.0019429657906141831,0.0006402112224784262,0.00283024032878354,-0.0014671265549521806,0.0009700008367009572
0.000978224200754857,-0.0024983141658917927,-0.004846937417914644,0.0015681163915078494,0.00028741950581634423,0.002909902927134826,-0.0004195501452221029,0.0013508146688521738
0.0012866399548846922,-0.002379822551444042,-0.004542534089855993,0.0020052997786053407,0.0006076889791234441,0.0028388315525898072,-0.0014166322803815246,0.0009502079155361207
0.0008768380014583159,-0.002564946251784733,-0.004971888349552591,0.001259093386440881,0.0005064203205851769,0.003042129750087729,-0.0004266874892985828,0.0012485464094745824
0.001251286781110118,-0.002319419798345906,-0.004407972171822398,0.0022365538954988175,0.0004155237845540269,0.002765638225443983,-0.001228310762628193,0.0010324427448041296
0.0007977475733923871,-0.0025431614352545116,-0.00503569876418521,0.0010962949912214231,0.0005784836765882228,0.0031078896384356693,-0.0003180362335967052,0.0012048704374160168
0.0011869638481581922,-0.0022578582386195895,-0.004260895153120154,0.0024784811879168724,0.00021276252040417756,0.0027234198941719205,-0.0009886633761920889,0.0011026692684276973
0.000686169837215946,-0.002577389151280454,-0.005137564303618027,0.000925773971626496,0.0006439353460376267,0.0031807100645182378,-0.0002478510133828773,0.0011270042641339205
0.001106053151472384,-0.0022045612902211603,-0.004123197022731061,0.0026266310449655494,0.00010229758338509841,0.002752402803541059,-0.0007720252660994377,0.0011166781781608243
0.0005868319306535869,-0.002573161674534421,-0.005161468486247676,0.0010284011223787946,0.00045324579774940106,0.003120504931210266,-5.638179473343943e-07,0.0012210666781074047
