train_loss,test_loss,physics_loss,learning_rate
4.595628261566162,1.7748680114746094,0.0,0.01
4.402818202972412,1.735972285270691,0.0,0.01
4.032927989959717,1.6697582006454468,0.0,0.01
3.448925495147705,1.5751441717147827,0.0,0.01
2.922407865524292,1.4691215753555298,0.0,0.01
3.2356419563293457,1.7123472690582275,0.0,0.01
3.0390031337738037,1.5151386260986328,0.0,0.01
2.6643354892730713,1.1448347568511963,0.0,0.01
2.629971742630005,1.0056607723236084,0.0,0.01
2.709378480911255,1.013802170753479,0.0,0.01
2.795231580734253,1.0021113157272339,0.0,0.01
2.715043306350708,0.9459179043769836,0.0,0.01
2.562795400619507,0.8944854736328125,0.0,0.01
2.4651694297790527,0.9295801520347595,0.0,0.01
2.447169542312622,1.0061081647872925,0.0,0.01
2.4573771953582764,1.0818666219711304,0.0,0.01
2.477510690689087,1.0544203519821167,0.0,0.01
2.4394562244415283,0.9893695712089539,0.0,0.01
2.357957124710083,0.8933905959129333,0.0,0.01
2.4227116107940674,0.8611705899238586,0.0,0.01
2.348503351211548,0.8160390257835388,0.0,0.01
2.4438750743865967,0.861527144908905,0.0,0.01
2.3387973308563232,0.8375440835952759,0.0,0.01
2.3385250568389893,0.857598602771759,0.0,0.01
2.3617684841156006,0.8622245788574219,0.0,0.01
2.250140905380249,0.8453214764595032,0.0,0.01
2.3105177879333496,0.8664914965629578,0.0,0.01
2.240147352218628,0.8560447692871094,0.0,0.01
2.2545735836029053,0.8574320673942566,0.0,0.01
2.2283895015716553,0.8558983206748962,0.0,0.01
2.274717092514038,0.8543249368667603,0.0,0.01
2.2464380264282227,0.8408703207969666,0.0,0.01
2.23356032371521,0.8333216905593872,0.0,0.01
2.215926170349121,0.8242232203483582,0.0,0.01
2.274419069290161,0.843017041683197,0.0,0.01
2.199394941329956,0.8228324055671692,0.0,0.01
2.1956539154052734,0.8367883563041687,0.0,0.01
2.199012041091919,0.8620229959487915,0.0,0.01
2.227790117263794,0.8496875762939453,0.0,0.01
2.1837470531463623,0.8392788767814636,0.0,0.01
2.1501567363739014,0.8026923537254333,0.0,0.01
2.1681370735168457,0.806160569190979,0.0,0.01
2.1833035945892334,0.8044046759605408,0.0,0.01
2.1507670879364014,0.8056687712669373,0.0,0.01
2.1538729667663574,0.7880292534828186,0.0,0.01
2.0258381366729736,0.7434085011482239,0.0,0.01
2.120112180709839,0.7903329133987427,0.0,0.01
2.078961133956909,0.7747798562049866,0.0,0.01
2.144343137741089,0.8313755989074707,0.0,0.01
2.159215211868286,0.8579408526420593,0.0,0.01
2.0957231521606445,0.8245951533317566,0.0,0.01
2.071307897567749,0.8140133023262024,0.0,0.01
2.0161240100860596,0.7810885906219482,0.0,0.01
2.1376750469207764,0.8432323336601257,0.0,0.01
2.004462718963623,0.7818925976753235,0.0,0.01
2.0209267139434814,0.7724044919013977,0.0,0.01
2.038585901260376,0.7815289497375488,0.0,0.01
2.055081605911255,0.8066774606704712,0.0,0.01
2.0258007049560547,0.8027841448783875,0.0,0.01
2.034513473510742,0.7957416772842407,0.0,0.01
2.0147855281829834,0.8006429672241211,0.0,0.01
2.072354555130005,0.8189985156059265,0.0,0.01
2.0515143871307373,0.8047849535942078,0.0,0.01
2.0495078563690186,0.8268197178840637,0.0,0.01
1.978811502456665,0.7973371148109436,0.0,0.01
1.9417351484298706,0.7893571257591248,0.0,0.01
2.0178232192993164,0.8287655115127563,0.0,0.01
1.9697166681289673,0.8096699714660645,0.0,0.01
1.9901351928710938,0.7692734599113464,0.0,0.01
1.9817510843276978,0.8014268279075623,0.0,0.01
1.991461157798767,0.8254980444908142,0.0,0.01
1.9749284982681274,0.8118215799331665,0.0,0.01
1.9342588186264038,0.7936358451843262,0.0,0.01
1.8973140716552734,0.7836009860038757,0.0,0.01
1.958215355873108,0.837033748626709,0.0,0.01
1.9512313604354858,0.8088154196739197,0.0,0.01
1.972372055053711,0.8230169415473938,0.0,0.01
1.9456640481948853,0.8392295837402344,0.0,0.01
1.9190304279327393,0.8690834045410156,0.0,0.01
1.92831289768219,0.837788999080658,0.0,0.01
1.9067970514297485,0.8125883936882019,0.0,0.01
1.9489954710006714,0.8686087727546692,0.0,0.01
1.954964518547058,0.9065139889717102,0.0,0.01
1.9006757736206055,0.8110879063606262,0.0,0.01
1.9332603216171265,0.8413727879524231,0.0,0.01
1.924691081047058,0.925392746925354,0.0,0.01
1.8399180173873901,0.9053880572319031,0.0,0.01
1.883067011833191,0.8473052382469177,0.0,0.01
1.861684799194336,0.8540377616882324,0.0,0.01
1.910042405128479,1.002944827079773,0.0,0.01
1.813236117362976,0.8943891525268555,0.0,0.01
1.8179537057876587,0.8692815899848938,0.0,0.01
1.844969630241394,0.9173790216445923,0.0,0.01
1.7966604232788086,0.9112281799316406,0.0,0.01
1.7561839818954468,0.924649178981781,0.0,0.01
1.790876030921936,0.9292316436767578,0.0,0.01
1.7762959003448486,0.8752754330635071,0.0,0.01
1.7024281024932861,0.9481987357139587,0.0,0.01
1.8089113235473633,0.9867103695869446,0.0,0.01
1.6762813329696655,0.8627055287361145,0.0,0.01
