5.437512,5.679010,5.538336,5.430977,5.354818,6.470077,6.914884,6.682927,6.615673,6.551260,5.783349,8.030236,7.880580,7.752226,7.653729,5.619245,9.165630,9.063387,8.884712,8.812580,5.854442,10.323597,10.287102,10.069363,9.968280,6.464291
5.432500,5.670766,5.555207,5.467832,5.409290,6.462688,6.898759,6.694196,6.645456,6.600896,5.780768,8.014933,7.882719,7.776134,7.696739,5.609443,9.149263,9.054223,8.903182,8.849667,5.848159,10.314121,10.265543,10.080434,9.999006,6.448181
5.437284,5.684153,5.516540,5.387150,5.295904,6.479058,6.927187,6.667692,6.579519,6.495442,5.782426,8.040793,7.874426,7.721412,7.601631,5.624695,9.172688,9.067352,8.860237,8.767189,5.854470,10.322288,10.303284,10.052652,9.928633,6.471025
5.423566,5.658194,5.570613,5.506048,5.472456,6.457467,6.875761,6.702588,6.675353,6.653652,5.780624,7.992355,7.880229,7.798018,7.741040,5.603508,9.123299,9.038508,8.918451,8.886250,5.845228,10.293430,10.235655,10.086224,10.027164,6.422994
5.434598,5.687025,5.492537,5.340443,5.231622,6.486689,6.935103,6.651224,6.539043,6.434878,5.776760,8.045942,7.866276,7.687474,7.544149,5.626155,9.171620,9.068722,8.833837,8.717136,5.849627,10.311657,10.313906,10.033953,9.884930,6.470053
5.412846,5.641712,5.587819,5.549715,5.541375,6.451815,6.844364,6.710606,6.709159,6.711978,5.782358,7.960041,7.875394,7.822419,7.791955,5.600463,9.090508,9.017226,8.934629,8.927569,5.847102,10.263976,10.196972,10.089769,10.058628,6.392158
5.432396,5.687044,5.470065,5.296717,5.170176,6.490709,6.935443,6.635844,6.500333,6.377756,5.769312,8.043041,7.856609,7.655655,7.491863,5.628764,9.162043,9.066712,8.809861,8.669920,5.846627,10.291592,10.316259,10.015437,9.843990,6.462145
5.401662,5.623160,5.604469,5.590935,5.603873,6.443778,6.807887,6.717974,6.741269,6.765797,5.785134,7.920580,7.869545,7.846028,7.840480,5.598581,9.053992,8.993582,8.950246,8.967100,5.851506,10.229014,10.153941,10.092093,10.089102,6.358456
5.430698,5.684603,5.452878,5.265576,5.125811,6.488472,6.929018,6.623945,6.470767,6.337063,5.761180,8.032516,7.846865,7.631250,7.455193,5.632537,9.143367,9.060908,8.792444,8.633935,5.845499,10.261847,10.311362,9.999718,9.812667,6.446748
5.391467,5.604322,5.617545,5.625004,5.656317,6.432766,6.770277,6.723074,6.767174,6.810368,5.786614,7.877516,7.861748,7.864594,7.880427,5.596578,9.014418,8.969756,8.962246,8.998988,5.854662,10.189265,10.109593,10.092338,10.113054,6.322521
5.428369,5.678773,5.438302,5.241747,5.095679,6.481246,6.916948,6.613550,6.446818,6.307169,5.752942,8.014960,7.835356,7.610578,7.427026,5.635526,9.112974,9.050209,8.778135,8.603815,5.842634,10.219318,10.299026,9.984398,9.786142,6.421050
5.381952,5.586809,5.628323,5.655633,5.704996,6.421402,6.733148,6.726421,6.789088,6.850101,5.786840,7.833712,7.852606,7.879947,7.915298,5.593413,8.970620,8.947426,8.971420,9.026102,5.855074,10.142810,10.066994,10.091441,10.132842,6.283700
5.424832,5.666543,5.423012,5.218654,5.067035,6.469522,6.896434,6.601932,6.423202,6.276859,5.737379,7.987085,7.819194,7.588935,7.398810,5.630323,9.069999,9.030876,8.762769,8.573887,5.830486,10.163852,10.274523,9.965645,9.758258,6.385963
5.422548,5.648460,5.411530,5.205781,5.054150,6.452454,6.866873,6.592012,6.407577,6.259502,5.717556,7.949449,7.800608,7.572684,7.383085,5.622950,9.018203,9.003972,8.751347,8.553818,5.817497,10.101224,10.237331,9.946971,9.737362,6.345926
5.369622,5.570512,5.633967,5.677785,5.741052,6.411481,6.698209,6.726151,6.803954,6.878510,5.780134,7.791846,7.841779,7.888035,7.939630,5.580037,8.925690,8.925728,8.974581,9.043673,5.842213,10.091352,10.028151,10.086177,10.143223,6.243362
5.421245,5.627040,5.404746,5.202999,5.056499,6.430865,6.831293,6.584847,6.401011,6.257429,5.695360,7.906873,7.781923,7.563047,7.380305,5.615508,8.962829,8.972930,8.745070,8.544057,5.806912,10.037269,10.191560,9.930423,9.725010,6.303964
5.353515,5.555239,5.635141,5.692086,5.769795,6.401742,6.666320,6.722376,6.811873,6.898657,5.768697,7.752473,7.829089,7.889852,7.954169,5.560736,8.885577,8.904212,8.972088,9.052650,5.820852,10.040883,9.993141,10.076315,10.145526,6.204006
5.420948,5.603619,5.402275,5.210704,5.071834,6.407111,6.792554,6.579829,6.402703,6.268766,5.670679,7.862153,7.763209,7.559473,7.390058,5.605582,8.908623,8.939305,8.742795,8.544002,5.795437,9.977223,10.140985,9.915532,9.720419,6.261730
5.422182,5.580585,5.403121,5.226367,5.101496,6.381767,6.755059,6.576088,6.409824,6.292161,5.648336,7.819805,7.744956,7.560656,7.409633,5.594573,8.859878,8.906211,8.742641,8.551522,5.783224,9.924906,10.091313,9.902000,9.721939,6.221678
5.337319,5.542061,5.639248,5.712165,5.807154,6.391182,6.637674,6.721057,6.823714,6.926962,5.757723,7.716379,7.818438,7.895801,7.975319,5.543239,8.854707,8.885561,8.973247,9.066931,5.801336,9.998711,9.962756,10.069353,10.153225,6.170235
5.424064,5.560286,5.404930,5.244236,5.134935,6.355290,6.722480,6.572826,6.418042,6.317732,5.626881,7.783104,7.728480,7.563291,7.430479,5.581296,8.819893,8.877047,8.742328,8.561893,5.768705,9.883231,10.047387,9.890026,9.725236,6.186484
5.428695,5.543154,5.407884,5.262857,5.169347,6.326055,6.694684,6.570528,6.427433,6.342746,5.607403,7.752264,7.714798,7.567607,7.450492,5.570254,8.787208,8.852620,8.742484,8.574233,5.757602,9.850718,10.009810,9.880579,9.730620,6.157570
5.437113,5.528176,5.413604,5.285090,5.209217,6.291478,6.669779,6.570367,6.441527,6.372052,5.590894,7.725659,7.704496,7.575824,7.475111,5.564377,8.759459,8.831735,8.745436,8.591897,5.754496,9.825094,9.976442,9.874778,9.741086,6.135199
5.450318,5.514387,5.421902,5.310824,5.252508,6.254293,6.646395,6.571684,6.460388,6.407554,5.579334,7.702861,7.696244,7.587666,7.504726,5.565885,8.734499,8.812858,8.750791,8.614605,5.762947,9.803752,9.945410,9.871242,9.756282,6.117470
5.467079,5.502930,5.431216,5.335486,5.292949,6.218057,6.626325,6.573787,6.477938,6.438865,5.569184,7.684404,7.689786,7.600980,7.531846,5.570157,8.714867,8.797355,8.757116,8.637807,5.775644,9.790191,9.919085,9.869401,9.773362,6.102482
5.483396,5.494650,5.442809,5.363278,5.334426,6.186637,6.611108,6.578014,6.497537,6.472222,5.560479,7.671009,7.686617,7.617510,7.561684,5.573667,8.701535,8.786594,8.766470,8.663954,5.788686,9.784254,9.899343,9.871185,9.794642,6.090926
5.516861,5.491122,5.449739,5.369672,5.330826,6.182872,6.589352,6.578413,6.506895,6.468717,5.567949,7.671580,7.677371,7.628612,7.575407,5.601031,8.673169,8.780244,8.766437,8.683111,5.832092,9.714262,9.889679,9.868989,9.805937,6.085963
