0.140500,0.006231,-0.096108
0.140501,0.090897,-0.096048
0.140500,-0.005804,-0.096044
0.140501,0.103852,-0.095969
0.140500,-0.018082,-0.095962
0.140501,0.117202,-0.095874
0.140500,-0.030688,-0.095867
0.140501,0.130990,-0.095763
0.140500,-0.043682,-0.095763
0.140500,-0.057125,-0.095657
0.140501,0.145248,-0.095636
0.140500,-0.071133,-0.095560
0.140501,0.160052,-0.095494
0.140500,-0.085832,-0.095483
0.140500,-0.101282,-0.095435
0.140499,-0.117396,-0.095414
0.140499,-0.168512,-0.095410
0.140499,-0.151152,-0.095409
0.140499,-0.134051,-0.095408
0.140498,-0.185984,-0.095405
0.140498,0.843608,-0.095395
0.140498,0.825878,-0.095378
0.140498,0.808096,-0.095354
0.140501,0.175468,-0.095336
0.140497,0.790182,-0.095325
0.140497,0.772116,-0.095289
0.140497,0.753976,-0.095248
0.140497,0.735803,-0.095202
0.140501,0.191535,-0.095164
0.140497,0.717701,-0.095149
0.140497,0.699683,-0.095090
0.140497,0.681642,-0.095025
0.140501,0.208299,-0.094976
0.140497,0.663375,-0.094953
0.140497,0.644759,-0.094875
0.140498,0.625720,-0.094788
0.140501,0.225847,-0.094776
0.140498,0.606155,-0.094692
0.140498,0.585978,-0.094585
0.140501,0.244285,-0.094562
0.140499,0.565193,-0.094467
0.140501,0.263702,-0.094338
0.140499,0.543795,-0.094336
0.140501,0.041951,-0.094311
0.140501,0.030305,-0.094298
0.140501,0.053688,-0.094296
0.140500,0.018710,-0.094257
0.140501,0.065581,-0.094254
0.140499,0.521725,-0.094194
0.140500,0.007095,-0.094186
0.140501,0.077714,-0.094185
0.140501,0.284164,-0.094111
0.140501,0.090147,-0.094090
0.140500,-0.004649,-0.094086
0.140500,0.498938,-0.094040
0.140501,0.102921,-0.093970
0.140500,-0.016630,-0.093959
0.140501,0.305748,-0.093889
0.140500,0.475458,-0.093879
0.140501,0.116091,-0.093826
0.140500,-0.028953,-0.093808
0.140500,0.451357,-0.093720
0.140501,0.328482,-0.093689
0.140501,0.129694,-0.093658
0.140500,-0.041707,-0.093640
0.140501,0.426744,-0.093579
0.140501,0.352284,-0.093536
0.140501,0.401826,-0.093482
0.140501,0.143764,-0.093467
0.140500,-0.054988,-0.093465
0.140501,0.376878,-0.093461
0.140500,-0.068957,-0.093303
0.140501,0.158376,-0.093254
0.140500,-0.083779,-0.093179
0.140499,-0.167583,-0.093118
0.140500,-0.099505,-0.093114
0.140499,-0.185144,-0.093113
0.140499,-0.150095,-0.093112
0.140499,-0.132825,-0.093102
0.140499,0.844418,-0.093099
0.140500,-0.115927,-0.093097
0.140498,0.826685,-0.093074
0.140498,0.808908,-0.093038
0.140501,0.173600,-0.093017
0.140498,0.791003,-0.092994
0.140498,0.772965,-0.092941
0.140498,0.754855,-0.092879
0.140498,0.736707,-0.092809
0.140501,0.189475,-0.092757
0.140497,0.718631,-0.092731
0.140498,0.700649,-0.092642
0.140498,0.682645,-0.092545
0.140501,0.206046,-0.092475
0.140501,0.042077,-0.092474
0.140501,0.030767,-0.092459
0.140501,0.053498,-0.092451
0.140498,0.664418,-0.092437
0.140501,0.019538,-0.092404
0.140501,0.065086,-0.092392
0.140498,0.645854,-0.092320
0.140500,0.008319,-0.092310
0.140501,0.076931,-0.092298
0.140498,0.626875,-0.092190
0.140500,-0.002996,-0.092174
0.140501,0.223396,-0.092171
0.140501,0.089096,-0.092170
0.140498,0.607368,-0.092047
0.140501,0.101619,-0.092008
0.140500,-0.014524,-0.091997
0.140499,0.587243,-0.091887
0.140501,0.241647,-0.091846
0.140501,0.114540,-0.091815
0.140500,-0.026394,-0.091781
0.140499,0.566501,-0.091710
0.140501,0.127886,-0.091591
0.140500,-0.038736,-0.091532
0.140499,0.545133,-0.091514
0.140501,0.260904,-0.091503
0.140501,0.141698,-0.091337
0.140499,0.523077,-0.091297
0.140500,-0.051710,-0.091265
0.140501,0.281265,-0.091148
0.140499,0.500262,-0.091062
0.140501,0.156047,-0.091052
0.140500,-0.065578,-0.091008
0.140499,-0.166332,-0.090841
0.140499,-0.183988,-0.090838
0.140500,-0.148697,-0.090827
0.140499,0.845548,-0.090818
0.140500,-0.080627,-0.090813
0.140500,0.476660,-0.090810
0.140500,-0.131208,-0.090799
0.140501,0.302856,-0.090796
0.140499,0.827823,-0.090784
0.140500,-0.113934,-0.090766
0.140500,-0.096949,-0.090752
0.140501,0.171002,-0.090736
0.140499,0.810058,-0.090735
0.140501,0.042197,-0.090705
0.140501,0.031316,-0.090691
0.140499,0.792169,-0.090675
0.140501,0.053218,-0.090671
0.140501,0.020558,-0.090627
0.140499,0.774173,-0.090603
0.140501,0.064427,-0.090593
0.140500,0.452292,-0.090553
0.140498,0.756103,-0.090521
0.140500,0.009859,-0.090511
0.140501,0.075914,-0.090471
0.140501,0.325793,-0.090468
0.140498,0.737992,-0.090428
0.140501,0.186606,-0.090390
0.140500,-0.000882,-0.090341
0.140498,0.719955,-0.090323
0.140500,0.427194,-0.090313
0.140501,0.087743,-0.090308
0.140501,0.350103,-0.090208
0.140498,0.702015,-0.090206
0.140501,0.401497,-0.090132
0.140500,-0.011780,-0.090112
0.140501,0.099948,-0.090104
0.140501,0.375551,-0.090078
0.140498,0.684057,-0.090077
0.140501,0.202899,-0.090013
0.140498,0.665880,-0.089937
0.140501,0.112555,-0.089860
0.140500,-0.022975,-0.089824
0.140498,0.647382,-0.089782
0.140499,0.628482,-0.089612
0.140501,0.219957,-0.089605
0.140501,0.125584,-0.089580
0.140500,-0.034632,-0.089478
0.140499,0.609052,-0.089423
0.140501,0.139075,-0.089262
0.140499,0.589005,-0.089213
0.140501,0.237916,-0.089166
0.140500,-0.046997,-0.089081
0.140501,0.042262,-0.089013
0.140501,0.031897,-0.089006
0.140499,0.568336,-0.088979
0.140501,0.052810,-0.088964
0.140501,0.021707,-0.088939
0.140501,0.153095,-0.088907
0.140501,0.063575,-0.088863
0.140501,0.011641,-0.088809
0.140499,0.547029,-0.088719
0.140501,0.074642,-0.088711
0.140501,0.256901,-0.088697
0.140500,-0.060523,-0.088662
0.140500,0.001617,-0.088611
0.140500,-0.164863,-0.088594
0.140500,-0.182585,-0.088590
0.140500,-0.147110,-0.088571
0.140500,0.846947,-0.088562
0.140500,-0.129405,-0.088519
0.140499,0.829252,-0.088516
0.140501,0.167710,-0.088513
0.140501,0.086076,-0.088509
0.140499,0.811520,-0.088452
0.140500,-0.111659,-0.088437
0.140499,0.525022,-0.088430
0.140499,0.793663,-0.088374
0.140500,-0.093718,-0.088338
0.140500,-0.008459,-0.088337
0.140500,-0.075899,-0.088312
0.140499,0.775718,-0.088281
0.140501,0.097902,-0.088261
0.140501,0.277042,-0.088203
0.140499,0.757703,-0.088175
0.140499,0.502216,-0.088110
0.140501,0.182965,-0.088081
0.140499,0.739642,-0.088057
0.140500,-0.018701,-0.087980
0.140501,0.110136,-0.087966
0.140499,0.721656,-0.087927
0.140499,0.703770,-0.087782
0.140500,0.478518,-0.087760
0.140501,0.298539,-0.087697
0.140501,0.122790,-0.087628
0.140499,0.685867,-0.087625
0.140501,0.198890,-0.087610
0.140500,-0.029248,-0.087528
0.140499,0.667753,-0.087453
0.140500,0.032430,-0.087400
0.140501,0.042201,-0.087393
0.140500,0.453871,-0.087387
0.140500,0.022890,-0.087338
0.140501,0.052206,-0.087323
0.140499,0.649336,-0.087264
0.140501,0.135904,-0.087247
0.140501,0.321651,-0.087205
0.140500,0.013517,-0.087204
0.140501,0.062477,-0.087193
0.140501,0.215556,-0.087098
0.140499,0.630533,-0.087056
0.140500,0.428163,-0.087014
0.140501,0.073072,-0.087006
0.140500,0.004334,-0.086991
0.140500,-0.040347,-0.086964
0.140499,0.611206,-0.086826
0.140501,0.149536,-0.086822
0.140501,0.346650,-0.086783
0.140501,0.084051,-0.086764
0.140500,0.401286,-0.086693
0.140500,-0.004756,-0.086689
0.140499,0.591267,-0.086569
0.140501,0.373542,-0.086554
0.140501,0.233099,-0.086544
0.140501,0.095439,-0.086469
0.140500,-0.163283,-0.086378
0.140500,-0.181004,-0.086369
0.140501,0.163747,-0.086352
0.140500,-0.145503,-0.086351
0.140500,-0.198634,-0.086330
0.140500,-0.013777,-0.086288
0.140499,0.570710,-0.086282
0.140500,-0.127691,-0.086278
0.140500,0.830930,-0.086268
0.140500,-0.052576,-0.086251
0.140500,0.813264,-0.086186
0.140500,-0.109588,-0.086138
0.140501,0.107252,-0.086121
0.140500,0.795465,-0.086087
0.140500,0.032790,-0.086036
0.140500,0.023868,-0.086005
0.140500,0.041992,-0.086000
0.140500,0.777585,-0.085972
0.140499,0.549512,-0.085962
0.140501,0.251657,-0.085945
0.140501,0.051464,-0.085895
0.140500,0.015219,-0.085889
0.140500,-0.090446,-0.085878
0.140500,0.759640,-0.085842
0.140501,0.178577,-0.085836
0.140500,-0.022728,-0.085770
0.140501,0.061217,-0.085726
0.140501,0.119481,-0.085725
0.140500,0.741648,-0.085698
0.140500,0.006781,-0.085694
0.140499,0.527611,-0.085602
0.140500,0.723727,-0.085541
0.140501,0.071330,-0.085496
0.140500,-0.001468,-0.085410
0.140500,0.705906,-0.085370
0.140501,0.271381,-0.085301
0.140500,-0.067412,-0.085298
0.140501,0.132162,-0.085280
0.140501,0.194048,-0.085272
0.140501,0.081847,-0.085208
0.140499,0.504890,-0.085199
0.140500,0.688072,-0.085184
0.140500,-0.031531,-0.085109
0.140500,-0.009524,-0.085024
0.140500,0.670038,-0.084983
0.140500,0.032958,-0.084886
0.140500,0.024611,-0.084880
0.140501,0.092787,-0.084861
0.140500,0.016588,-0.084804
0.140500,0.041610,-0.084803
0.140501,0.145357,-0.084785
0.140499,0.651719,-0.084762
0.140500,0.481198,-0.084747
0.140501,0.210216,-0.084659
0.140500,0.050567,-0.084655
0.140500,0.008792,-0.084645
0.140501,0.292540,-0.084617
0.140500,-0.017350,-0.084524
0.140499,0.633033,-0.084520
0.140501,0.104142,-0.084459
0.140501,0.059825,-0.084437
0.140500,0.001236,-0.084401
0.140500,-0.040018,-0.084256
0.140499,0.613838,-0.084251
0.140500,0.456386,-0.084244
0.140501,0.159102,-0.084239
0.140500,-0.161646,-0.084190
0.140500,-0.179279,-0.084170
0.140500,-0.143965,-0.084167
0.140501,0.069462,-0.084159
0.140500,-0.196829,-0.084116
0.140500,-0.126253,-0.084088
0.140500,-0.006078,-0.084058
0.140500,0.832837,-0.084036
0.140501,0.115925,-0.084002
0.140501,0.227206,-0.083991
0.140499,0.594048,-0.083951
0.140500,0.025119,-0.083937
0.140500,0.815274,-0.083934
0.140500,-0.108314,-0.083923
0.140501,0.315578,-0.083906
0.140500,0.017628,-0.083896
0.140500,0.032937,-0.083892
0.140500,-0.024810,-0.083887
0.140501,0.079534,-0.083828
0.140500,0.797560,-0.083814
0.140500,0.010396,-0.083778
0.140500,0.041076,-0.083766
0.140500,0.430130,-0.083694
0.140500,0.779754,-0.083675
0.140501,0.173434,-0.083641
0.140499,0.573656,-0.083616
0.140500,-0.089782,-0.083607
0.140500,-0.013105,-0.083606
0.140500,0.003430,-0.083579
0.140500,0.049542,-0.083576
0.140500,0.761895,-0.083520
0.140501,0.128158,-0.083491
0.140501,0.090001,-0.083425
0.140500,0.743989,-0.083351
0.140500,0.058344,-0.083315
0.140500,-0.003268,-0.083282
0.140501,0.245145,-0.083262
0.140499,0.552632,-0.083239
0.140501,0.341252,-0.083216
0.140500,0.726147,-0.083168
0.140500,-0.047554,-0.083152
0.140500,0.401757,-0.083130
0.140500,0.018385,-0.083126
0.140500,0.025409,-0.083126
0.140500,-0.031609,-0.083080
0.140500,0.011647,-0.083056
0.140500,0.032750,-0.083034
0.140500,-0.019694,-0.083023
0.140500,0.067527,-0.082990
0.140500,-0.070298,-0.082989
0.140501,0.188368,-0.082989
0.140500,0.708408,-0.082970
0.140501,0.100899,-0.082964
0.140501,0.140883,-0.082928
0.140500,0.005161,-0.082912
0.140500,-0.009658,-0.082883
0.140500,0.040413,-0.082867
0.140499,0.530918,-0.082815
0.140500,0.690660,-0.082757
0.140500,0.370578,-0.082727
0.140500,-0.001076,-0.082675
0.140500,0.048411,-0.082632
0.140501,0.077136,-0.082608
0.140500,0.672725,-0.082526
0.140500,0.018890,-0.082499
0.140500,0.012584,-0.082469
0.140501,0.264169,-0.082465
0.140500,0.025508,-0.082460
0.140501,0.112229,-0.082446
0.140500,0.006525,-0.082366
0.140500,-0.015581,-0.082356
0.140500,-0.007047,-0.082342
0.140499,0.508394,-0.082333
0.140500,0.056760,-0.082323
0.140500,0.032423,-0.082320
0.140501,0.154134,-0.082308
0.140501,0.203935,-0.082278
0.140500,-0.025458,-0.082277
0.140499,0.654525,-0.082275
0.140500,0.000720,-0.082170
0.140501,0.087138,-0.082143
0.140500,0.039654,-0.082105
0.140500,-0.037316,-0.082086
0.140500,-0.159894,-0.082039
0.140500,-0.142409,-0.082032
0.140500,-0.177373,-0.082002
0.140499,0.635981,-0.081999
0.140500,-0.124937,-0.081966
0.140500,0.013329,-0.081956
0.140500,0.065507,-0.081953
0.140500,0.019241,-0.081940
0.140500,-0.194805,-0.081930
0.140500,0.007628,-0.081904
0.140500,-0.012572,-0.081879
0.140500,-0.004813,-0.081878
0.140501,0.124002,-0.081870
0.140500,0.025468,-0.081862
0.140500,0.834989,-0.081831
0.140500,0.047227,-0.081824
0.140500,-0.107390,-0.081813
0.140499,0.484885,-0.081782
0.140500,0.002144,-0.081761
0.140500,-0.052654,-0.081757
0.140500,0.817557,-0.081708
0.140500,0.031976,-0.081695
0.140499,0.616954,-0.081694
0.140500,-0.020604,-0.081669
0.140501,0.097613,-0.081632
0.140501,0.167936,-0.081632
0.140501,0.284547,-0.081588
0.140500,0.799945,-0.081566
0.140500,0.013884,-0.081532
0.140500,-0.089687,-0.081525
0.140500,-0.003121,-0.081525
0.140500,0.074691,-0.081523
0.140500,0.008529,-0.081508
0.140501,0.220239,-0.081502
0.140500,0.019445,-0.081486
0.140500,0.055146,-0.081465
0.140500,-0.009922,-0.081465
0.140500,0.038820,-0.081444
0.140500,0.782219,-0.081406
0.140500,0.003412,-0.081389
0.140500,0.025317,-0.081372
0.140500,-0.030083,-0.081363
0.140499,0.597361,-0.081354
0.140500,-0.017116,-0.081244
0.140501,0.136251,-0.081241
0.140500,0.764455,-0.081227
0.140500,-0.001594,-0.081205
0.140500,0.009228,-0.081181
0.140500,0.031465,-0.081167
0.140500,0.014300,-0.081162
0.140500,-0.007960,-0.081160
0.140499,0.460189,-0.081145
0.140500,0.045999,-0.081120
0.140500,0.004354,-0.081106
0.140500,0.019538,-0.081078
0.140501,0.108495,-0.081055
0.140500,0.063486,-0.081049
0.140500,0.746645,-0.081034
0.140500,-0.072045,-0.081026
0.140500,0.084288,-0.081013
0.140499,0.577194,-0.080973
0.140500,-0.000335,-0.080938
0.140500,0.025065,-0.080931
0.140500,-0.041492,-0.080909
0.140501,0.182287,-0.080896
0.140500,-0.006204,-0.080888
0.140500,0.037947,-0.080877
0.140500,-0.014042,-0.080877
0.140500,0.009820,-0.080876
0.140500,0.005201,-0.080840
0.140500,0.728890,-0.080827
0.140500,0.014596,-0.080826
0.140500,-0.024476,-0.080824
0.140500,0.019527,-0.080724
0.140500,0.053546,-0.080723
0.140500,0.000713,-0.080712
0.140500,0.030872,-0.080688
0.140501,0.237363,-0.080652
0.140500,-0.004604,-0.080641
0.140500,0.010259,-0.080619
0.140500,0.306807,-0.080611
0.140500,-0.011771,-0.080609
0.140500,0.711248,-0.080600
0.140500,0.005959,-0.080588
0.140500,0.072289,-0.080577
0.140500,0.024748,-0.080561
0.140500,0.014761,-0.080554
0.140501,0.148998,-0.080552
0.140499,0.556421,-0.080545
0.140500,0.044760,-0.080511
0.140500,0.001693,-0.080497
0.140500,-0.003389,-0.080453
0.140501,0.094343,-0.080452
0.140500,-0.020390,-0.080444
0.140501,0.119836,-0.080426
0.140500,0.019433,-0.080422
0.140500,0.433829,-0.080395
0.140500,0.006507,-0.080394
0.140500,0.010590,-0.080393
0.140500,-0.009744,-0.080373
0.140500,0.037014,-0.080369
0.140500,0.693603,-0.080359
0.140500,-0.033465,-0.080307
0.140500,0.002567,-0.080300
0.140500,0.014843,-0.080300
0.140500,0.030270,-0.080293
0.140500,-0.002230,-0.080273
0.140500,0.061510,-0.080265
0.140500,-0.055807,-0.080253
0.140500,0.024375,-0.080233
0.140500,0.007005,-0.080203
0.140500,0.010856,-0.080176
0.140500,-0.007878,-0.080157
0.140500,0.019265,-0.080144
0.140500,0.003260,-0.080139
0.140500,-0.016851,-0.080124
0.140500,0.675784,-0.080100
0.140500,-0.001106,-0.080098
0.140501,0.197216,-0.080097
0.140500,0.051958,-0.080079
0.140499,0.534986,-0.080061
0.140500,0.014847,-0.080060
0.140500,0.081487,-0.080022
0.140500,0.007457,-0.080015
0.140500,-0.006476,-0.079996
0.140500,0.043521,-0.079980
0.140500,0.003934,-0.079977
0.140500,0.011050,-0.079976
0.140500,-0.140717,-0.079976
0.140500,-0.157962,-0.079958
0.140500,-0.000151,-0.079947
0.140500,0.036108,-0.079945
0.140500,-0.123543,-0.079938
0.140500,0.029627,-0.079938
0.140500,0.023949,-0.079931
0.140500,0.019043,-0.079899
0.140500,-0.175256,-0.079898
0.140500,-0.014218,-0.079893
0.140500,0.014792,-0.079866
0.140500,-0.027197,-0.079857
0.140500,0.007817,-0.079850
0.140500,-0.005127,-0.079843
0.140500,-0.106432,-0.079824
0.140501,0.104799,-0.079821
0.140500,0.657719,-0.079818
0.140500,0.004596,-0.079812
0.140500,0.000698,-0.079812
0.140500,0.011169,-0.079809
0.140500,-0.192550,-0.079804
0.140501,0.162257,-0.079802
0.140500,0.069946,-0.079751
0.140501,0.131596,-0.079727
0.140501,0.255376,-0.079713
0.140500,0.008102,-0.079703
0.140500,-0.003804,-0.079696
0.140500,0.018790,-0.079689
0.140500,-0.011809,-0.079688
0.140500,0.014687,-0.079684
0.140500,0.837381,-0.079683
0.140500,0.023521,-0.079677
0.140500,0.005126,-0.079675
0.140500,0.001565,-0.079672
0.140500,0.011239,-0.079645
0.140500,-0.044281,-0.079631
0.140500,0.028957,-0.079619
0.140500,-0.089442,-0.079603
0.140500,0.059577,-0.079582
0.140500,-0.002647,-0.079571
0.140500,0.035184,-0.079562
0.140500,0.008347,-0.079551
0.140500,0.005610,-0.079541
0.140500,0.820084,-0.079538
0.140500,-0.022451,-0.079534
0.140500,0.002438,-0.079528
0.140500,0.042318,-0.079523
0.140500,-0.009767,-0.079521
0.140500,0.050402,-0.079518
0.140499,0.639337,-0.079510
0.140499,0.512788,-0.079508
0.140500,0.014534,-0.079508
0.140500,0.018496,-0.079492
0.140500,0.332262,-0.079483
0.140500,0.011254,-0.079481
0.140500,-0.001620,-0.079462
0.140500,0.404379,-0.079459
0.140500,0.023079,-0.079449
0.140500,0.003114,-0.079416
0.140500,0.091140,-0.079411
0.140500,0.006082,-0.079397
0.140500,0.008536,-0.079396
0.140500,-0.008084,-0.079387
0.140500,0.802580,-0.079375
0.140500,0.028319,-0.079353
0.140500,-0.000552,-0.079352
0.140500,0.014336,-0.079341
0.140500,0.011212,-0.079335
0.140500,0.018162,-0.079307
0.140500,0.003841,-0.079293
0.140500,-0.018510,-0.079280
0.140500,0.008633,-0.079271
0.140500,0.006450,-0.079266
0.140500,-0.006470,-0.079263
0.140500,-0.072873,-0.079243
0.140500,0.000565,-0.079241
0.140500,0.022612,-0.079239
0.140500,0.034284,-0.079230
0.140501,0.212760,-0.079223
0.140500,0.014131,-0.079201
0.140500,0.011121,-0.079200
0.140500,0.784937,-0.079192
0.140499,0.620504,-0.079170
0.140500,-0.035704,-0.079170
0.140500,0.004575,-0.079166
0.140500,0.078781,-0.079158
0.140500,0.001431,-0.079157
0.140500,-0.004942,-0.079151
0.140500,0.006736,-0.079145
0.140500,0.017820,-0.079144
0.140500,0.008675,-0.079137
0.140501,0.115658,-0.079125
0.140500,0.041128,-0.079118
0.140500,0.027671,-0.079111
0.140500,-0.015387,-0.079090
0.140500,0.002381,-0.079069
0.140500,0.005133,-0.079068
0.140500,-0.003741,-0.079065
0.140500,0.013889,-0.079064
0.140500,0.010969,-0.079063
0.140500,0.022123,-0.079044
0.140500,0.048908,-0.079030
0.140500,0.067682,-0.079030
0.140500,0.006988,-0.079005
0.140500,0.017471,-0.078998
0.140500,0.008643,-0.078994
0.140500,0.767270,-0.078990
0.140501,0.176013,-0.078990
0.140500,0.057720,-0.078989
0.140500,-0.002530,-0.078984
0.140500,0.003377,-0.078980
0.140501,0.143851,-0.078974
0.140500,0.005765,-0.078955
0.140500,0.033426,-0.078944
0.140500,0.013610,-0.078927
0.140500,-0.012525,-0.078925
0.140500,0.010743,-0.078923
0.140500,0.004136,-0.078915
0.140500,-0.001286,-0.078908
0.140500,0.027019,-0.078892
0.140500,0.021655,-0.078878
0.140499,0.489672,-0.078870
0.140500,0.017097,-0.078858
0.140500,-0.000200,-0.078847
0.140500,0.005017,-0.078842
0.140500,-0.028906,-0.078823
0.140500,-0.010383,-0.078809
0.140500,0.000810,-0.078797
0.140499,0.601141,-0.078792
0.140500,0.013288,-0.078791
0.140500,0.749558,-0.078773
0.140500,0.040008,-0.078771
0.140500,0.001901,-0.078751
0.140500,-0.057481,-0.078750
0.140501,0.101195,-0.078730
0.140500,0.021178,-0.078725
0.140500,0.016696,-0.078723
0.140500,0.002906,-0.078716
0.140500,-0.008381,-0.078707
0.140500,0.026383,-0.078697
0.140500,0.003798,-0.078691
0.140500,0.032587,-0.078690
0.140500,0.004810,-0.078671
0.140501,0.274402,-0.078665
0.140500,-0.006477,-0.078619
0.140500,0.047459,-0.078597
0.140500,0.016269,-0.078593
0.140500,0.020688,-0.078582
0.140500,-0.023574,-0.078571
0.140500,-0.005017,-0.078559
0.140500,0.731894,-0.078543
0.140500,0.025787,-0.078529
0.140500,-0.003606,-0.078508
0.140500,0.088067,-0.078501
0.140500,0.055949,-0.078470
0.140500,0.038945,-0.078468
0.140500,-0.002211,-0.078465
0.140500,0.031771,-0.078463
0.140500,0.020187,-0.078449
0.140500,0.005164,-0.078445
0.140500,-0.000979,-0.078434
0.140500,0.004162,-0.078416
0.140500,0.000101,-0.078413
0.140500,0.065539,-0.078405
0.140500,0.003227,-0.078401
0.140500,0.001206,-0.078399
0.140500,0.002343,-0.078395
0.140500,0.076163,-0.078392
0.140500,-0.019274,-0.078387
0.140501,0.127021,-0.078381
0.140500,0.025199,-0.078374
0.140499,0.581244,-0.078370
0.140500,0.019674,-0.078325
0.140500,-0.045854,-0.078316
0.140500,0.714354,-0.078290
0.140501,0.228986,-0.078270
0.140500,0.031015,-0.078267
0.140500,-0.015689,-0.078250
0.140500,0.024620,-0.078233
0.140500,0.046122,-0.078228
0.140500,0.037925,-0.078199
0.140501,0.156606,-0.078166
0.140500,0.006073,-0.078161
0.140500,-0.012650,-0.078146
0.140500,0.465468,-0.078119
0.140501,0.190295,-0.078115
0.140500,0.005140,-0.078103
0.140500,0.024053,-0.078102
0.140500,0.030300,-0.078095
0.140500,-0.010175,-0.078073
0.140500,0.004216,-0.078056
0.140500,0.365640,-0.078036
0.140500,0.696817,-0.078023
0.140500,0.003295,-0.078020
0.140500,-0.007865,-0.078017
0.140500,0.054267,-0.078014
0.140500,-0.121915,-0.078005
0.140500,-0.138785,-0.078003
0.140500,0.002284,-0.077990
0.140500,-0.036895,-0.077989
0.140500,0.023496,-0.077982
0.140500,-0.005956,-0.077981
0.140501,0.111641,-0.077979
0.140500,0.001129,-0.077967
0.140500,-0.004293,-0.077960
0.140500,0.036953,-0.077959
0.140500,-0.000046,-0.077953
0.140500,-0.155788,-0.077953
0.140500,-0.002698,-0.077948
0.140500,-0.001247,-0.077947
0.140500,-0.105214,-0.077944
0.140500,0.029616,-0.077939
0.140500,0.044867,-0.077907
0.140499,0.560781,-0.077895
0.140500,-0.172892,-0.077865
0.140500,0.063510,-0.077859
0.140500,0.007557,-0.077825
0.140500,-0.088791,-0.077804
0.140500,0.028960,-0.077797
0.140500,0.097757,-0.077775
0.140500,0.036076,-0.077756
0.140500,-0.029704,-0.077752
0.140500,0.006689,-0.077749
0.140500,-0.190044,-0.077745
0.140500,0.679120,-0.077736
0.140500,0.073719,-0.077731
0.140500,0.085130,-0.077699
0.140500,0.005793,-0.077681
0.140500,0.028335,-0.077669
0.140500,0.043691,-0.077625
0.140500,0.052725,-0.077624
0.140500,0.004864,-0.077620
0.140500,0.840018,-0.077600
0.140500,-0.023882,-0.077588
0.140500,0.035252,-0.077576
0.140500,-0.072918,-0.077575
0.140501,0.138808,-0.077570
0.140500,0.003898,-0.077565
0.140500,0.027740,-0.077552
0.140500,0.002746,-0.077510
0.140500,-0.019271,-0.077480
0.140500,0.294589,-0.077465
0.140500,0.001513,-0.077461
0.140500,0.009611,-0.077442
0.140500,0.822847,-0.077432
0.140500,0.661197,-0.077426
0.140500,0.000215,-0.077419
0.140500,0.034479,-0.077415
0.140500,-0.015279,-0.077405
0.140500,-0.001171,-0.077385
0.140500,0.061607,-0.077381
0.140500,0.042605,-0.077379
0.140500,-0.012050,-0.077359
0.140499,0.539697,-0.077358
0.140500,0.008798,-0.077355
0.140500,-0.002909,-0.077354
0.140500,-0.004759,-0.077334
0.140500,-0.009261,-0.077333
0.140500,-0.006744,-0.077326
0.140500,0.051296,-0.077285
0.140501,0.169756,-0.077277
0.140500,-0.058074,-0.077277
0.140500,0.033759,-0.077272
0.140500,0.007933,-0.077271
0.140500,0.805446,-0.077245
0.140501,0.245877,-0.077220
0.140500,0.439873,-0.077210
0.140500,0.007012,-0.077190
0.140501,0.122593,-0.077187
