epoch,train_loss,test_loss,physics_loss
1,4.367588520050049,2.6084628105163574,0.0
2,3.8721609115600586,2.6012911796569824,0.0
3,3.5479166507720947,2.6928553581237793,0.0
4,3.346689224243164,2.826108694076538,0.0
5,3.228961706161499,2.953336715698242,0.0
6,3.1665127277374268,3.050142526626587,0.0
7,3.1360409259796143,3.1081788539886475,0.0
8,3.1161975860595703,3.1286308765411377,0.0
9,3.0925698280334473,3.116525650024414,0.0
10,3.0668249130249023,3.0861189365386963,0.0
11,3.033701181411743,3.038559675216675,0.0
12,2.997173547744751,2.9801077842712402,0.0
13,2.960622787475586,2.916806697845459,0.0
14,2.9262824058532715,2.853860855102539,0.0
15,2.895125150680542,2.795295476913452,0.0
16,2.873150110244751,2.756399631500244,0.0
17,2.8512587547302246,2.723214626312256,0.0
18,2.828979253768921,2.6966326236724854,0.0
19,2.805957317352295,2.677394151687622,0.0
20,2.781978130340576,2.6660425662994385,0.0
21,2.7569541931152344,2.66282320022583,0.0
22,2.737271308898926,2.6662797927856445,0.0
23,2.7166786193847656,2.675109624862671,0.0
24,2.6954450607299805,2.6888811588287354,0.0
25,2.673853874206543,2.70699405670166,0.0
26,2.652129650115967,2.728609085083008,0.0
27,2.6303887367248535,2.752612352371216,0.0
28,2.6139798164367676,2.771240234375,0.0
29,2.597344398498535,2.7895166873931885,0.0
30,2.5804505348205566,2.8066227436065674,0.0
31,2.5632829666137695,2.82181978225708,0.0
32,2.5458486080169678,2.834507942199707,0.0
33,2.5281758308410645,2.8442764282226562,0.0
34,2.5147461891174316,2.8492183685302734,0.0
35,2.5011484622955322,2.851807117462158,0.0
36,2.4874210357666016,2.852242946624756,0.0
37,2.4735987186431885,2.8508098125457764,0.0
38,2.4597084522247314,2.8478448390960693,0.0
39,2.445767402648926,2.843705177307129,0.0
40,2.435265302658081,2.83996844291687,0.0
41,2.424708843231201,2.835784435272217,0.0
42,2.4141058921813965,2.8313345909118652,0.0
43,2.4034664630889893,2.8267788887023926,0.0
44,2.392798900604248,2.8222579956054688,0.0
45,2.3821098804473877,2.8178906440734863,0.0
46,2.3740718364715576,2.8148016929626465,0.0
47,2.366006851196289,2.8119394779205322,0.0
48,2.3579154014587402,2.809340000152588,0.0
49,2.3497979640960693,2.8070316314697266,0.0
50,2.3416554927825928,2.8050389289855957,0.0
51,2.3334884643554688,2.8033807277679443,0.0
52,2.327343463897705,2.8023953437805176,0.0
53,2.3211774826049805,2.801666736602783,0.0
54,2.3149919509887695,2.8011934757232666,0.0
55,2.308789014816284,2.8009724617004395,0.0
56,2.302570343017578,2.8009982109069824,0.0
57,2.2963380813598633,2.8012609481811523,0.0
58,2.291653633117676,2.801623582839966,0.0
59,2.286958932876587,2.8021366596221924,0.0
60,2.282254457473755,2.8027853965759277,0.0
61,2.2775416374206543,2.803554058074951,0.0
62,2.2728219032287598,2.804424285888672,0.0
63,2.268094778060913,2.805377960205078,0.0
64,2.264545202255249,2.8061394691467285,0.0
65,2.2609901428222656,2.8069345951080322,0.0
66,2.2574305534362793,2.8077523708343506,0.0
67,2.253866672515869,2.8085808753967285,0.0
68,2.2502989768981934,2.8094100952148438,0.0
69,2.246727705001831,2.8102304935455322,0.0
70,2.2440459728240967,2.8108315467834473,0.0
71,2.241361618041992,2.8114137649536133,0.0
72,2.2386741638183594,2.811974048614502,0.0
73,2.2359838485717773,2.812509536743164,0.0
74,2.2332911491394043,2.8130180835723877,0.0
75,2.230595588684082,2.813497543334961,0.0
76,2.228571653366089,2.8138341903686523,0.0
77,2.226546287536621,2.814147710800171,0.0
78,2.224518299102783,2.8144383430480957,0.0
79,2.2224884033203125,2.814707040786743,0.0
80,2.220457077026367,2.814953327178955,0.0
81,2.218423366546631,2.815178394317627,0.0
82,2.2168965339660645,2.8153319358825684,0.0
83,2.2153685092926025,2.8154704570770264,0.0
84,2.213838815689087,2.8155953884124756,0.0
85,2.212307929992676,2.815706968307495,0.0
86,2.210775375366211,2.8158061504364014,0.0
87,2.2092418670654297,2.8158934116363525,0.0
88,2.2080905437469482,2.815951347351074,0.0
89,2.2069380283355713,2.8160011768341064,0.0
90,2.205784797668457,2.8160440921783447,0.0
91,2.204630136489868,2.816080331802368,0.0
92,2.203474760055542,2.8161110877990723,0.0
93,2.2023181915283203,2.816135883331299,0.0
94,2.2014501094818115,2.816150665283203,0.0
95,2.2005813121795654,2.816162109375,0.0
96,2.199711799621582,2.8161704540252686,0.0
97,2.1988415718078613,2.816175937652588,0.0
98,2.197970390319824,2.816178321838379,0.0
99,2.197098731994629,2.8161792755126953,0.0
100,2.196444272994995,2.8161778450012207,0.0
101,2.195789337158203,2.8161749839782715,0.0
102,2.195133924484253,2.816171169281006,0.0
103,2.1944780349731445,2.8161661624908447,0.0
104,2.193821430206299,2.816159963607788,0.0
105,2.193164348602295,2.816153049468994,0.0
106,2.192671298980713,2.8161473274230957,0.0
107,2.1921775341033936,2.816141366958618,0.0
108,2.1916840076446533,2.816134452819824,0.0
109,2.1911895275115967,2.8161277770996094,0.0
110,2.190694808959961,2.816120147705078,0.0
111,2.190199613571167,2.816113233566284,0.0
112,2.1898279190063477,2.8161072731018066,0.0
113,2.189455986022949,2.816101551055908,0.0
114,2.189084053039551,2.8160958290100098,0.0
115,2.188711404800415,2.816089630126953,0.0
116,2.1883387565612793,2.8160839080810547,0.0
117,2.1879656314849854,2.816077947616577,0.0
118,2.187685489654541,2.816073417663574,0.0
119,2.1874053478240967,2.8160691261291504,0.0
120,2.1871249675750732,2.8160648345947266,0.0
121,2.1868443489074707,2.8160605430603027,0.0
122,2.186563491821289,2.816056489944458,0.0
123,2.1862823963165283,2.8160524368286133,0.0
124,2.1860716342926025,2.816049337387085,0.0
125,2.1858606338500977,2.816046714782715,0.0
126,2.1856493949890137,2.8160438537597656,0.0
127,2.1854381561279297,2.8160409927368164,0.0
128,2.1852264404296875,2.8160386085510254,0.0
129,2.1850147247314453,2.816035747528076,0.0
130,2.1848559379577637,2.8160340785980225,0.0
131,2.184696912765503,2.8160324096679688,0.0
132,2.184537887573242,2.816030502319336,0.0
133,2.1843786239624023,2.8160288333892822,0.0
134,2.1842193603515625,2.8160276412963867,0.0
135,2.1840598583221436,2.816025972366333,0.0
136,2.1839404106140137,2.8160250186920166,0.0
137,2.1838207244873047,2.816023826599121,0.0
