epoch,train_loss,test_loss,physics_loss
1,4.071866512298584,3.8873908519744873,0.0
2,4.0154876708984375,3.875128746032715,0.0
3,3.9609997272491455,3.8640472888946533,0.0
4,3.908374071121216,3.8541417121887207,0.0
5,3.8575873374938965,3.8453378677368164,0.0
6,3.8086090087890625,3.8375582695007324,0.0
7,3.7614002227783203,3.8306965827941895,0.0
8,3.7159106731414795,3.82464861869812,0.0
9,3.672084331512451,3.8193185329437256,0.0
10,3.6298611164093018,3.8146185874938965,0.0
11,3.5891799926757812,3.810468912124634,0.0
12,3.5499775409698486,3.8068008422851562,0.0
13,3.5121912956237793,3.803553819656372,0.0
14,3.475759506225586,3.800678014755249,0.0
15,3.440620183944702,3.798123359680176,0.0
16,3.406714916229248,3.7958426475524902,0.0
17,3.3739891052246094,3.793790102005005,0.0
18,3.3423900604248047,3.791924476623535,0.0
19,3.311870813369751,3.7902133464813232,0.0
20,3.2823891639709473,3.7886314392089844,0.0
21,3.253908157348633,3.787160873413086,0.0
22,3.226393699645996,3.78579044342041,0.0
23,3.1998190879821777,3.7845101356506348,0.0
24,3.174159526824951,3.7833149433135986,0.0
25,3.1493940353393555,3.782205581665039,0.0
26,3.125505208969116,3.78118634223938,0.0
27,3.1024765968322754,3.7802696228027344,0.0
28,3.0802948474884033,3.7794697284698486,0.0
29,3.058945655822754,3.778806686401367,0.0
30,3.038417339324951,3.7783002853393555,0.0
31,3.0186963081359863,3.7779712677001953,0.0
32,2.999769449234009,3.777839422225952,0.0
33,2.981623649597168,3.777921199798584,0.0
34,2.9642441272735596,3.778230905532837,0.0
35,2.9476144313812256,3.7787814140319824,0.0
36,2.9317169189453125,3.7795796394348145,0.0
37,2.916532516479492,3.7806317806243896,0.0
38,2.9020395278930664,3.781938076019287,0.0
39,2.888214588165283,3.7834951877593994,0.0
40,2.8750321865081787,3.785296678543091,0.0
41,2.8624649047851562,3.7873306274414062,0.0
42,2.8504838943481445,3.789581298828125,0.0
43,2.8390579223632812,3.7920303344726562,0.0
44,2.8281545639038086,3.7946548461914062,0.0
45,2.817742347717285,3.797431230545044,0.0
46,2.8077874183654785,3.800333261489868,0.0
47,2.798257350921631,3.8033344745635986,0.0
48,2.7891197204589844,3.806407928466797,0.0
49,2.7803425788879395,3.809527635574341,0.0
50,2.7718963623046875,3.8126683235168457,0.0
51,2.7637522220611572,3.8158059120178223,0.0
52,2.7558839321136475,3.8189196586608887,0.0
53,2.748265266418457,3.8219892978668213,0.0
54,2.7408738136291504,3.8249974250793457,0.0
55,2.733687400817871,3.8279294967651367,0.0
56,2.726686477661133,3.8307743072509766,0.0
57,2.7198524475097656,3.8335211277008057,0.0
58,2.7131686210632324,3.8361637592315674,0.0
59,2.7066197395324707,3.8386971950531006,0.0
60,2.700190544128418,3.841118097305298,0.0
61,2.69386887550354,3.8434269428253174,0.0
62,2.6876420974731445,3.845623731613159,0.0
63,2.681499719619751,3.8477110862731934,0.0
64,2.6754305362701416,3.849691867828369,0.0
65,2.6694259643554688,3.8515706062316895,0.0
66,2.6634774208068848,3.8533518314361572,0.0
67,2.6575772762298584,3.855041027069092,0.0
68,2.6517186164855957,3.8566436767578125,0.0
69,2.645895004272461,3.8581647872924805,0.0
70,2.6401000022888184,3.8596103191375732,0.0
71,2.634329319000244,3.8609843254089355,0.0
72,2.62857723236084,3.8622920513153076,0.0
