Mode 1,Mode 2,Mode 3,Mode 4,Mode 5,Mode 6,Mode 7,Mode 8
0.008400430260690888,-0.005009874370617842,-0.00939555560566008,0.001059809972440633,-0.003653501013995169,0.00019791215270159568,-0.006999821497335501,0.024438586208568876
0.008256145125433045,-0.004966159041533469,-0.00937409415908197,0.0011000671257245988,-0.0038122520108299675,0.00030446061927831395,-0.007026091957432368,0.024527818842927887
0.008548697334994138,-0.005046699170318858,-0.009383337360841626,0.0010110921711773205,-0.003479692639347054,7.974207427596065e-05,-0.006963687125623619,0.024341509805294897
0.008095470676690445,-0.004878168419128137,-0.009308590252639914,0.0011513379761299847,-0.003997416841116236,0.00039327441543504215,-0.007071725261934891,0.02466965673099586
0.00869516909198271,-0.005087553976856896,-0.00933853917053673,0.0009722077980144281,-0.0032979465055175683,-1.826190848213706e-05,-0.006911490598907388,0.024228721037486523
0.007911083169946148,-0.004756008308649003,-0.00921125273584067,0.0012446299830723984,-0.004216753722091182,0.0005095484179255885,-0.0071315667859644105,0.024856381952991197
0.008820921577392983,-0.005113452461882016,-0.009254294890334185,0.0009723332370881188,-0.0031470466014072995,-8.159303298331706e-05,-0.0068656667145239325,0.02412721238016467
0.007729048735580633,-0.004627931049035695,-0.009088498720866435,0.001373008384256913,-0.004444664400667153,0.0006513416504069269,-0.007181729445455282,0.025058664809262027
0.008897056565092152,-0.005116145993175478,-0.009133852812497421,0.0010010547405621129,-0.0030398685355454147,-0.00011148415558017571,-0.00684475681374741,0.024046023645489467
0.00756425799683014,-0.004505425168982542,-0.008943365643086542,0.0015065275661532943,-0.004652977177138282,0.0007942466204745591,-0.007217007749495297,0.025242769938847942
0.008933708700484778,-0.005097191122583207,-0.008966864634424511,0.001045891046266243,-0.0029617798821677775,-0.00013216033797747162,-0.0068287534582268244,0.02397654754225596
0.007406795045324058,-0.004389488418074412,-0.008772021765072252,0.001632638120067181,-0.004827634736808504,0.0009148654495800268,-0.007250535870623992,0.02540457852037751
0.008945544905894172,-0.005069918893768223,-0.008771158071894282,0.0011154017354363592,-0.0029053117186233434,-0.0001174433517557652,-0.006777061962465345,0.023871244541389187
0.008910803943692121,-0.005012238019164256,-0.008559692811358042,0.0012123747479108455,-0.0029139293273296456,-5.817441281354141e-05,-0.0067216817969227675,0.023775751155162415
0.0072683387435177535,-0.004305770761498726,-0.008607091372291783,0.0017314192415754577,-0.004938079819663239,0.0010131034127154478,-0.007263451841630091,0.025481946681433484
0.008836110857002876,-0.004931248721135815,-0.008348455499328514,0.0013271979613331403,-0.0029807556079831272,4.3283810684696374e-05,-0.006671388631413305,0.023707306365572625
0.0071498688007345336,-0.004242030335136073,-0.00846715394319829,0.0017888030604623828,-0.005013550570610106,0.001078341246689672,-0.007259716066031598,0.025521729583445195
0.008728387993104957,-0.00483699515512533,-0.008163569488252873,0.0014466345941619447,-0.0030888752015347746,0.0001790504101693032,-0.006633498628057249,0.02365595651071939
0.008599701672580956,-0.004732533574206396,-0.00801460581498335,0.0015436070917854284,-0.0032243270391749857,0.0003063773037010502,-0.0066195470011134235,0.02363195185371212
0.007022829200941404,-0.0041815167990015825,-0.008362001876959896,0.0018226458683574004,-0.005105956850053379,0.0011391568513429869,-0.00727099996557659,0.025582148691073035
0.008473831728901484,-0.004642022225522672,-0.007910248866385854,0.001607375970265272,-0.0033536563976016035,0.0004139889324555247,-0.006609508697679217,0.02361282277518451
0.008357792835483348,-0.0045633423916551135,-0.007833015717209369,0.0016527786974779408,-0.0034739325631862354,0.0005011026767332259,-0.006590620741484161,0.023605213552508057
0.008239962015491827,-0.00448459512910324,-0.007770740362377984,0.0016953122151700843,-0.0036043929784380564,0.000577201685791686,-0.006573077102502404,0.023613813397911968
0.008120913914581779,-0.00439140762187089,-0.0077118951528130746,0.001752117460214508,-0.0037392208853054398,0.0006543909104625417,-0.00657312002854399,0.023654918339722678
0.008016430988420331,-0.00430835900309616,-0.0076684192300252,0.001810127737224538,-0.0038710394222806936,0.0007177090006846985,-0.0065643405527359075,0.023721119763934095
0.007914744212709553,-0.0042420308316100585,-0.007648401396164136,0.0018575932753061295,-0.003992955825738903,0.0007758437644067325,-0.006564641712714111,0.02379804477466982
0.007887716917172981,-0.004144563244499911,-0.007422967829153838,0.0020949450584380677,-0.003926287145919854,0.0007120631124652438,-0.006601162819502788,0.023726223067324595
0.007815495104951239,-0.004102064624456153,-0.007444867891734358,0.002099266415677677,-0.0039907329075927365,0.0007553673764733625,-0.006597363962897549,0.023742246522465437
0.0077499676497657126,-0.004058422082440831,-0.007475924465693747,0.0020955944862237385,-0.004042382707187166,0.0007905694793331696,-0.006606059448298859,0.023752351980706198
0.006907049292749972,-0.0041241162901322435,-0.008289991801997453,0.0018534789192688637,-0.005212155426717475,0.001202375239738663,-0.0072937097533919745,0.02566736441793307
0.007706937787032337,-0.004003113640246065,-0.007500735833848527,0.002080906731389653,-0.0040781360422512776,0.0008091404092490336,-0.006616736316091845,0.023772264207898474
0.0076883709930667,-0.00395367124935233,-0.00751669911829625,0.0020748509572927286,-0.004102281666994418,0.0008323133173172202,-0.00660681418790707,0.023796773622465916
0.00765274671245374,-0.0038977513796667213,-0.007529163387118043,0.00210662924843213,-0.004162445219284334,0.0008922461398475263,-0.0066119292802624685,0.023844632455823293
0.0075992180357685336,-0.003818610037770624,-0.0075386490537263425,0.0021493502360470157,-0.0042502018010900176,0.000950158932622045,-0.006650828047114844,0.023949521766809673
0.0068225593054899,-0.0040562669762328925,-0.008249509356123213,0.0018767359695074659,-0.005326528820907128,0.0012608343433527388,-0.00731616687147143,0.025770068240117624
0.007569085482733282,-0.0037556800837728584,-0.007564034089947302,0.0021642813586251215,-0.004301368885694567,0.0009858311721269828,-0.006672754752050222,0.024010561891874806
0.007551579030124922,-0.0037192791007388125,-0.007615516737234927,0.0021553032137313303,-0.00432759400879043,0.0010253692809728137,-0.006662665351610692,0.024019476843440375
0.0075301906200014685,-0.0036900670943954103,-0.007671155071042959,0.002145057275143362,-0.004356916305122938,0.001065458541513903,-0.006660117993315312,0.024019419221376445
0.00676066969346535,-0.0039811794273513345,-0.008238525119918846,0.0018866415421971634,-0.005441444947247848,0.0013112263244164685,-0.007336718158236677,0.025870374962934744
0.007509413751633493,-0.003669771792662325,-0.0077269846741300835,0.002135824435486058,-0.004385288254587117,0.0011047867658403145,-0.006654693974991113,0.024020473992650337
0.007485265243161327,-0.0036510653136486468,-0.007773531553103506,0.0021388620977517933,-0.004414509875890523,0.001154893490516934,-0.006643660867401207,0.024020046989960228
0.0074529170779712856,-0.003619395414444731,-0.007818512427830639,0.002143869618434187,-0.004453088821702026,0.0012165767190522674,-0.0066290773765067075,0.02400922669878495
0.006717621438145962,-0.00392865262176244,-0.00828752918916195,0.0018675733226469738,-0.005551678705816854,0.0013572417527103618,-0.007325337889034666,0.025937644847634018
0.0074183244148445775,-0.0035853163975506676,-0.007877421841757574,0.0021324953677275636,-0.004499835820865431,0.0012730959757223485,-0.006616205929600375,0.02399181144764968
0.007390281089792724,-0.0035617176555788345,-0.007955956849445146,0.0020987041519345425,-0.004563889720575128,0.0013146543619562015,-0.006607822757160012,0.02400806891670493
0.006688696985423097,-0.003891386966615484,-0.00839495826289947,0.0018133323393368548,-0.005657694784877182,0.001414083668217556,-0.007281620133947038,0.02594301918958875
0.007362147244003579,-0.0035525493377038518,-0.00804959442248586,0.0020576117850060914,-0.0046510488564404494,0.0013632011951985796,-0.006598379303018501,0.024062856098496947
0.006667414919295349,-0.0038513545804606877,-0.008521989407216464,0.0017454989597478323,-0.005767576669919175,0.0014666989958737157,-0.007234322955034432,0.025932487370888723
0.0073045502854092136,-0.0035514671104168874,-0.008147475676540365,0.0020210587026540973,-0.004773260891488584,0.001418251394298857,-0.006609223767443886,0.02415643299419181
