Coeff Mode 1,Coeff Mode 2,Coeff Mode 3,Coeff Mode 4,Coeff Mode 5,Coeff Mode 6,Coeff Mode 7,Coeff Mode 8
-42.007550493830294,42.800970279501094,9.061168935315568,-4.08202760198446,-0.9090262344924485,-6.270653429681193,3.3418774962229314,-0.6324902234705303
-28.128141920710746,-48.323994895051385,13.694435321921754,-15.540198840472465,2.2922739992884296,-11.400320389878061,8.049011344581785,6.942856410001221
34.57795497316488,-7.962882646864483,-13.23995009316538,-1.4489838999956675,-1.101104224282646,14.811948934246923,3.949697439330112,-0.6094047510960796
66.11001823008435,13.447244163133746,-9.170322217698299,-0.2955268241399571,-0.2084844798830422,5.329205487313946,5.946117542222629,-7.131688549515204
77.7140332944553,12.475168114886511,24.694415323330215,28.321328290605642,-10.414943982821947,-31.43343963202557,18.596541168775477,-28.234669490601764
-41.32784947723828,60.357453708478204,-2.2845037801833428,-26.88283982959215,2.8038382346202884,-3.377671781593626,-1.7270158473039494,1.8212801931749725
-30.449531294078323,-51.64116674273166,11.334965454088126,-6.958985183427146,-2.851685433017147,-1.9129410678176948,1.266654364918598,1.0574963198710947
-26.083826453850346,-40.79265671470129,7.026094896209,-2.3130294629209045,-7.036632191686005,9.013756866506418,-10.41839734888276,-13.806670592124291
42.504555057139264,5.548123950785698,-30.9039789565237,-29.829408176755265,6.62706662051267,15.996813496179119,-36.91278158242923,14.417163669456269
157.48581537781934,44.11178710879497,94.84920035105151,15.145789880052018,1.2016141450907363,0.0223831128889892,-15.79732995559458,15.796741761511045
-37.38922445464887,65.98016390434691,-1.6634260865265544,-32.2070478457177,5.308610787620447,-7.461215251953919,2.9983712776517173,-0.7099726883767777
-65.2673445874091,29.281591327209334,-0.04865807753646087,15.529038457120443,-89.442064611029,7.560977405483707,7.810070039838998,15.147748044231706
-26.9169192084978,-50.71387107613522,7.82614600935995,-1.338090872874997,-6.139143697544846,9.352933663566063,-10.082795596720432,-12.922092081717068
59.86801959437415,-7.205112119108053,-18.222149438453624,-1.0158055327883924,3.166021417909528,23.272705700537127,12.463409121619502,2.2691832733051336
57.08313550401018,-13.234707941434976,-59.633194990788304,27.699590867977797,-10.783609770487557,-52.85824695313436,-25.060932340420138,2.3343117224605012
-32.58127733918443,72.36360254631765,-0.7701535396625685,-39.669423802957134,6.571839323218526,-8.003349374003212,3.709996429951566,-4.9031426273392285
-86.36766260556257,43.0171215833432,-2.124905063580199,66.20286572258541,22.7170561973826,6.171679955119999,1.0372042341194416,11.447655073546244
-28.238047557470907,-68.6881214022395,13.11677443887391,-12.432019945097707,2.7970772981032392,-6.916748256967738,4.1767951187075045,4.956444364768034
-11.453912441523805,-43.73354263491689,11.413810485874656,-3.275433107380719,-4.4261653551635005,13.831125725748127,-13.317582116281507,-13.327103859200788
98.9247242171921,2.434924432649275,-60.44585237015272,7.570434583479024,4.536859905875364,3.7919376285883537,15.410643957303739,5.36489557556381
-29.375859111765017,74.84906008515817,0.1810367832234323,-41.848560617636316,9.116099166198783,-5.085592683662303,0.01358454959964285,-9.913007170831658
-78.29067928984198,26.94179372845088,-2.043773485200632,50.27670756490599,27.16838354076544,2.5389284392879423,0.8998971562967583,-1.5835967403581899
-27.907820009315436,-90.60509687149663,16.790472602796275,-27.376858499324864,19.152057677673977,-27.77533222737414,20.089163623594093,22.9438473031827
-27.36654005564464,-60.75435745662987,6.1051241934947615,-0.30458076570886955,-5.537654970691871,11.923904300514831,-13.1283220694261,-14.634997914374887
79.61747209388012,-9.719562561407537,-20.367788373943753,1.5569257496264586,6.005884671022926,29.97412825780253,22.447875825997386,1.2772247403052803
-54.7335420415471,-0.23393187033813576,4.82501167787633,34.51613969242194,19.38583196581711,8.903082074307752,-5.76175383367315,2.6319882376284616
