Mode 1,Mode 2,Mode 3,Mode 4,Mode 5,Mode 6,Mode 7,Mode 8,Mean
0.0025328874588093,-0.0144968893392242,0.0096532268914747,0.0011888664620131,-0.0061049241955051,0.0024111523981039,-0.0109372670931799,0.0205378376836368,7.395700884615385
0.0026317959736709,-0.0143872778370122,0.0096348976389906,0.0012309228818065,-0.0062614751859525,0.0025065020998351,-0.0109064555402467,0.020594835164659,7.404234807692308
0.0024294466551827,-0.0146021499466507,0.0096387250182606,0.0011391952613584,-0.005934231859697,0.0023043870461085,-0.0109653485684002,0.0204766562682879,7.381351153846153
0.002736485011359,-0.0142396638739398,0.0095787565439159,0.0012875884653795,-0.0064568649785543,0.0025918802675893,-0.01091386109204,0.0206981925573558,7.410333653846153
0.0023272240352165,-0.0147069465489634,0.0095911697777126,0.0010994748996882,-0.0057531012257849,0.002214124752132,-0.0109718589018146,0.0204040651161789,7.362898423076923
0.0028539044185564,-0.0140571607090314,0.0094958217836484,0.0013889228364107,-0.0066951505319864,0.0027080908832855,-0.0109375412206222,0.0208397986242514,7.415867538461539
0.0022378597689832,-0.0147898281013391,0.0095066328658126,0.0011003375170818,-0.0056057234502476,0.0021574908938752,-0.0109746084553526,0.0203386436686967,7.34331973076923
0.0029688100573592,-0.0138721146465313,0.0093891414435913,0.0015263194623806,-0.0069441697579932,0.0028489508325597,-0.0109533384659915,0.0210002796019795,7.419237846153846
0.002181247683437,-0.014829217461972,0.0093885898489369,0.0011315308959196,-0.0055065643481976,0.0021352489381344,-0.0109875321753288,0.0202821794746511,7.326033346153846
0.0030716010419505,-0.0136992661102688,0.0092599129822766,0.0016690290925489,-0.0071732444583392,0.0029901427167586,-0.0109597797618027,0.02115085057331,7.418947384615385
0.002149804562415,-0.0148305376464099,0.0092263577247185,0.0011805395364081,-0.0054388147358256,0.0021216150928874,-0.0110007286729732,0.0202336950671164,7.308565000000001
0.0031693177499741,-0.0135327232006845,0.0091035661773283,0.0018042256070228,-0.007368091735428,0.0031107698057402,-0.0109710207361874,0.0212818428548807,7.416466076923078
0.0021344017896327,-0.014809906720863,0.0090357609097142,0.0012544207134556,-0.0053850388281463,0.0021322027042792,-0.0109594343226128,0.0201576392967387,7.286384961538463
0.0021486333155223,-0.0147432799784677,0.008832728212723,0.0013573941724744,-0.0053965521218468,0.0021813411044883,-0.0108950650960595,0.0200879934866659,7.264648846153845
0.0032566005955569,-0.0133945670878834,0.0089484062566088,0.0019093452478224,-0.0074871866769905,0.003203757527743,-0.0109524186434558,0.0213360689227697,7.409109769230769
0.0021890218881406,-0.0146400689553245,0.0086324769428768,0.0014794071545274,-0.0054681368848305,0.0022695142219503,-0.0108210086134124,0.0200396520136103,7.245423615384615
0.0033317595174584,-0.0132796371450195,0.0088148767170682,0.0019712165173881,-0.0075646593086394,0.003261267359194,-0.0109204009750496,0.0213593215284075,7.398346538461538
0.002252019286552,-0.0145110650093992,0.0084594432778222,0.001606061207316,-0.0055806451488253,0.0023894103730175,-0.0107407282463239,0.0199985331274622,7.229136461538461
0.0023293905530065,-0.0143654083575527,0.008322782831988,0.0017101669049717,-0.0057222335484431,0.0025031294430053,-0.0106793932449681,0.0199725008465268,7.216612346153846
0.0034141645483867,-0.0131637486660072,0.0087152265344305,0.0020089023346566,-0.0076594643306542,0.0033158147892484,-0.0109008507261,0.0213964345949665,7.391596038461538
0.002406983334216,-0.0142315155318382,0.0082281661398487,0.0017794327190335,-0.0058543264258283,0.002597172289105,-0.0106218508762595,0.0199479349700314,7.206560846153847
0.0024793892951966,-0.014111848971251,0.008159015612987,0.0018293101632991,-0.005975651352062,0.0026710650962745,-0.0105658894959068,0.0199393678682719,7.199217115384615
0.0025535849044109,-0.0139926220370596,0.0081049865079045,0.0018763183346556,-0.0061089363203313,0.0027357534433005,-0.0105201546118529,0.0199501110391779,7.1957840769230765
0.0026273005831132,-0.0138652654279664,0.0080569043618674,0.001938765662193,-0.0062547028356909,0.0028081776375025,-0.0105047723425237,0.0199918122569894,7.196031730769231
0.0026921516449303,-0.0137536806820382,0.0080232967071239,0.0020018208563885,-0.0063963169925381,0.0028668340590314,-0.0104899525056203,0.0200603571004651,7.198011499999999
0.0027574941562452,-0.0136551542768818,0.0080107522027875,0.0020529696714552,-0.0065256919286018,0.0029211255200285,-0.0104812451677659,0.0201335383163303,7.203178153846154
0.0027613837914353,-0.0135695937848954,0.0078010824829902,0.0022986975575524,-0.0064796805851731,0.0028745302026428,-0.0105501588814642,0.0200647005180945,7.204088538461538
0.0028075341442779,-0.0135002630453231,0.0078256873779831,0.0023035703686548,-0.0065379274197972,0.0029072644926703,-0.0105096493242752,0.0200623178697541,7.206581115384616
0.0028486318652977,-0.0134339631981907,0.0078594472214129,0.0023002950759809,-0.0065840938101955,0.0029339930168097,-0.0104795491450373,0.0200480138862923,7.209178923076924
0.0034897058723445,-0.013058985396026,0.0086488579800239,0.0020433681011639,-0.0077708822338842,0.0033754281298472,-0.010896244203294,0.0214558095258634,7.388976384615385
0.002871708896265,-0.013372711403089,0.0078889339566714,0.0022870421234402,-0.0066190632052772,0.0029479740108863,-0.010464262636478,0.0200432446597867,7.210110230769231
0.0028776929330205,-0.0133286903048649,0.0079095449614578,0.002282446950229,-0.0066413084399012,0.0029645632892133,-0.0104344802297824,0.0200492123106949,7.210307576923077
0.0028956083186277,-0.0132721100681858,0.0079279860721185,0.0023162599193761,-0.0067011902739123,0.0030171349346696,-0.010405301110401,0.020069389706596,7.215309769230769
0.0029239490125453,-0.0131922506060455,0.0079468166297095,0.0023627740544128,-0.006798194688372,0.0030753445375677,-0.0104172656111818,0.0201339686288491,7.225047346153847
0.0035419594588063,-0.0129680048183703,0.0086163294334247,0.002071045197857,-0.0078961241650192,0.0034335280512,-0.0109050293876296,0.0215371733724537,7.386241769230769
0.0029370601537485,-0.0131347917176437,0.0079789330897977,0.0023799969033131,-0.0068523960098406,0.0031083615784583,-0.0104120434954465,0.0201607325264089,7.231144153846154
0.0029440798794408,-0.0131000022472671,0.0080326789593069,0.0023707182933279,-0.0068691596075496,0.0031357988615407,-0.0103597444793629,0.0201421260812055,7.23430953846154
0.0029549379881876,-0.0130677205234867,0.0080895224043544,0.0023596584722142,-0.0068873815400885,0.003163328728925,-0.0103079997881843,0.0201114016238006,7.2386996923076925
0.0035773363981072,-0.0128869296861195,0.0086145970362395,0.0020856463139696,-0.0080246286861056,0.0034851480006221,-0.0109198701653418,0.0216204831466364,7.383081076923077
0.0029666098278182,-0.01304157964301,0.008145486693887,0.0023491465024142,-0.0069031672388419,0.0031894265044117,-0.0102534507945571,0.0200830712474821,7.244093153846152
0.0029808117267749,-0.0130141047319835,0.008192037927895,0.0023508777285483,-0.0069185969349496,0.0032246441798111,-0.0101900529895839,0.0200541031712825,7.249744999999999
0.002999070762022,-0.012973347707716,0.0082383829610072,0.0023551426826967,-0.006943693898727,0.0032697504733616,-0.0101181425442088,0.0200154846005788,7.253666538461539
0.0036024206498274,-0.0128321733090974,0.0086692186606787,0.0020687572237342,-0.0081383488615878,0.0035243737581683,-0.010896685916179,0.0216814532005282,7.378830769230769
0.0030188241152752,-0.0129303995536336,0.0082986859387498,0.0023429808791393,-0.0069773022114997,0.003309781166759,-0.0100482765208933,0.019971945509638,7.256747615384616
0.0030360880491657,-0.0129003148027532,0.008377776780645,0.0023082138271202,-0.0070314312036033,0.003338280023171,-0.009997544577813,0.0199662491992936,7.2601598076923075
0.0036193971358758,-0.0127956957765944,0.0087791529090536,0.0020143886876325,-0.0082372252761941,0.0035645797654294,-0.0108255984205698,0.0216919530346187,7.370469153846154
0.003056238974699,-0.0128818689671074,0.0084707143417902,0.0022657506190017,-0.007110560035613,0.0033750888280773,-0.0099549777097739,0.0200039748514635,7.263961192307692
0.0036306136771546,-0.0127623928361171,0.0089088755407017,0.0019462839503467,-0.0083392738493507,0.0035994703921016,-0.0107498498294995,0.0216894778412394,7.360703615384614
0.0030996579665524,-0.0128540323435801,0.0085669776387914,0.0022276924833235,-0.0072275922051138,0.0034214708681845,-0.0099339250792256,0.0200770834701102,7.271174730769231
0.0031486994613602,-0.0128170487457964,0.0086550615649178,0.0021840059117741,-0.0073714543624502,0.0034591192630241,-0.0099612176446599,0.0201984361393416,7.278421153846153
0.0036416059051174,-0.0127321741739162,0.0090375723983209,0.001886861445741,-0.008426150965414,0.0036345171577028,-0.0106724258406078,0.0216589305148618,7.35235476923077
0.0031995455153239,-0.0127922424878933,0.0087623538553036,0.0021138088130219,-0.0075067266483123,0.003495357166448,-0.009973699539399,0.0202992672354486,7.280867230769231
0.0036428931843627,-0.0127125309400502,0.009151191719136,0.0018325554378549,-0.0084842710144489,0.0036610533228505,-0.010581067242623,0.0215979083822821,7.34482276923077
0.0032611162119665,-0.0127694601500693,0.008881255916992,0.0020340213666611,-0.0076734490413664,0.0035271537980295,-0.0100132249188874,0.0204420066076095,7.285031846153846
0.0033325626165427,-0.0127560220865732,0.0090077960415845,0.001940632666641,-0.0078468045526101,0.0035510663313764,-0.010061786741058,0.0206083060355697,7.290951115384615
0.003625488449953,-0.0127089416251201,0.009233437448318,0.0017828281393892,-0.0084789212036821,0.003669532039668,-0.0104639452698779,0.0214835389086187,7.335411230769231
0.0034078439617094,-0.0127439367463056,0.0091287608828907,0.0018503094068738,-0.0080129186177654,0.0035782034799019,-0.0101095616370133,0.0207804011312703,7.297846461538461
0.0035863660471355,-0.0127187294820996,0.0092731376672352,0.0017475757568574,-0.0084002085264781,0.0036543431691031,-0.0103426171643606,0.0213117852208459,7.323566615384616
0.0034783585145911,-0.0127313226249965,0.0092187350352278,0.0017792486105538,-0.0081566852050807,0.0036031551371048,-0.0101607075703427,0.0209391765705589,7.305052230769231
0.0035358646082004,-0.0127241520741606,0.0092659291290581,0.0017443435232427,-0.0082839965249053,0.0036283268591642,-0.0102385224619884,0.0211157584145648,7.313166961538461
0.0021985732490004,-0.0158013071489133,0.0108581561572531,-2.249016234044881e-05,-0.0047547063864921,0.0015410623972789,-0.0106378414928312,0.0198086872740117,7.473052692307691
0.0023889103044326,-0.0155876972412033,0.0109374173165663,5.485288285757363e-05,-0.0051278407432748,0.0017532138381131,-0.0105812871444195,0.0199587206380826,7.499186923076923
0.0020145144701857,-0.0159905146919789,0.0107151601219541,-7.734893376964961e-05,-0.0043895303275452,0.0013490701254742,-0.0106827621993215,0.0196577839338441,7.4397361923076915
0.0025889637299897,-0.0153326510638922,0.0109534585166031,0.0001463394112665,-0.0055292437891512,0.0019578603697362,-0.0105404252253154,0.020131217810383,7.519272115384616
0.0018451069999063,-0.0161492004293014,0.0105100659701379,-8.594036220667986e-05,-0.0040574997778421,0.0012065504343558,-0.010703888688487,0.0195126586088021,7.4013735
0.0028023781092882,-0.0150331844808472,0.0109136426578495,0.0002762679474054,-0.0059655717685907,0.0021793865866181,-0.0105187103357824,0.0203400118849953,7.534983384615385
0.001706594790296,-0.0162600409632471,0.0102491200334931,-3.428133121278474e-05,-0.0037915189440201,0.001121654714582,-0.01070344473745,0.019372045985084,7.36080576923077
0.0030179016621672,-0.014714249253947,0.0108179451164043,0.0004599589470154,-0.0064129279292247,0.0024286692315234,-0.010496139313719,0.0205747097056305,7.545734461538462
0.0016159191075153,-0.0163033401913175,0.0099422198659052,5.886449993405841e-05,-0.0036030808065325,0.0010903570421269,-0.0106834221390824,0.0192324102759563,7.320560192307691
0.0032210087514429,-0.0143983535563522,0.0106687077113525,0.0006796992427452,-0.0068463945683134,0.0026915460767335,-0.0104671470583903,0.0208145920668178,7.5502474615384605
0.0015672934977746,-0.0162851086311657,0.0095995419632795,0.0001871688107481,-0.0034878902719708,0.0011081889342654,-0.010622101906876,0.0190926069235159,7.279034461538462
0.0034116887254082,-0.0140882914284896,0.0104723390213924,0.0009094516224309,-0.0072510949712512,0.0029463632494561,-0.0104426336788059,0.0210453693900634,7.549509076923077
0.0015523236250133,-0.0162164795355188,0.0092390769479723,0.0003654734544662,-0.0034466596086649,0.0011897425664801,-0.010500133075461,0.0189519311367381,7.235566269230771
0.0035859452636082,-0.0137985504236785,0.010246201522857,0.0011319101760882,-0.0075921927882699,0.0031808924574129,-0.0104151950720424,0.0212333197014918,7.543170846153846
0.0015830057997767,-0.0160846193790357,0.008886193946203,0.0005766494437417,-0.0035091837332894,0.0013299998490832,-0.010343439409809,0.0188287147151064,7.194898076923078
0.0016563091348364,-0.01589953390128,0.0085646872898478,0.0008029903866351,-0.0036625507715128,0.0015201154363836,-0.0101682582273164,0.0187267619082052,7.159177461538462
0.0037420488444158,-0.0135374192614841,0.0100184182050197,0.0013199469710504,-0.0078675092229564,0.0033755599245995,-0.0103767202037286,0.0213757688208905,7.531397153846154
0.0017660226676801,-0.0156705797946011,0.008293742617123,0.0010228097613651,-0.0038828616115549,0.0017380200917298,-0.0100032424891107,0.0186419615529502,7.129816230769231
0.0038959841774667,-0.0132911545232035,0.0098189930802556,0.0014599271654072,-0.0081099717256703,0.003541072912858,-0.0103323026706446,0.0214874653838005,7.519099692307693
0.0019019995667757,-0.0154108338321883,0.0080805412530117,0.0012047558711026,-0.0041491397763833,0.0019438750485367,-0.0098714276676064,0.0185812989854869,7.107763384615385
0.0020458766828341,-0.0151475281914339,0.0079201802906062,0.0013514435254919,-0.0044267701723012,0.0021251293917364,-0.0097644361178255,0.018551228085641,7.0921991538461535
0.0021874982884014,-0.014893792770528,0.0078013522033686,0.0014809869749508,-0.0047029539761128,0.0022823712908491,-0.0096744791411025,0.018560294599085,7.08284773076923
0.0025837980482513,-0.0142151211604497,0.0076564554366145,0.0018049386129428,-0.0054922309274976,0.0026541128123502,-0.0095280575381634,0.0187347213852376,7.085952923076922
0.0024614444547839,-0.014418088181543,0.0076719987865969,0.0017097306432045,-0.0052505142449713,0.0025490599336791,-0.0095673886846077,0.0186601499498564,7.081252423076923
0.0023272378116548,-0.0146491250367254,0.0077194964020222,0.0016005164848406,-0.0049811999373658,0.0024225215954547,-0.0096097225766757,0.0185977376645787,7.079656961538462
0.0026988649905739,-0.0140323226540216,0.0076706651293422,0.0018762600843488,-0.0056989769216374,0.0027488093970214,-0.0095074019035195,0.0187993684574381,7.0933665
0.0027536823060718,-0.0138416801122363,0.0074099404952312,0.0022436653842507,-0.0057208197472662,0.0027757413143789,-0.009612571313285,0.0189003121141309,7.095953653846153
0.0028367362570094,-0.0136938691649838,0.0074540207079217,0.0022632527120729,-0.0058428968860231,0.0028347164440764,-0.0095858167075374,0.0189087893752115,7.102099038461537
0.0029055466707947,-0.0135550609109009,0.0075032004382578,0.0022661047744444,-0.0059454394144247,0.0028818985442,-0.0095746683731766,0.0189084106754446,7.108010538461538
0.0040453476960627,-0.0130648448673862,0.0096553073221951,0.0015725882586109,-0.0083352378053451,0.0036923498138604,-0.0102833955225782,0.0215860457535462,7.508560115384616
0.0029517118177659,-0.0134331670614497,0.0075448376156622,0.0022596787539941,-0.0060309215592957,0.0029176869915568,-0.0095631669349305,0.0189129736216313,7.1123460000000005
0.0029837488271487,-0.0133338500921292,0.0075804817080529,0.0022769741567723,-0.0061076690774559,0.0029640770309324,-0.0095228501213235,0.0189249262385099,7.116972653846154
0.0030287323179431,-0.0132292700605375,0.0076292116618179,0.0023178487450015,-0.0062020475015855,0.0030347344329572,-0.0094729111763686,0.018928992323795,7.125851153846154
0.0030829370571096,-0.0131154699800543,0.0076958861649529,0.0023376090965689,-0.0062994880483776,0.0030976953537893,-0.0094340822243268,0.018925520691022,7.137117730769232
0.0041727571111392,-0.0128684702219203,0.0095399203831848,0.0016600387096527,-0.0085493618158665,0.00382851883603,-0.0102297606066944,0.0216811461306134,7.498005076923078
0.0031227727781343,-0.0130248292160281,0.0077729149256015,0.0023310635081101,-0.0063580182596933,0.0031413520181038,-0.0093774365088868,0.0188896126559626,7.145331884615384
0.0031556201011109,-0.012952600018661,0.0078564744249421,0.0023136669374782,-0.0063932591705195,0.0031819905955167,-0.0092945885581965,0.0188298541514779,7.15210276923077
0.0031914521644564,-0.0128862940679149,0.0079418574831162,0.0022923803726361,-0.0064283399342602,0.0032210294089027,-0.0092091944474249,0.018764095284016,7.159869423076922
0.0042741929019392,-0.0126984151287782,0.0094792848795533,0.0017134432020353,-0.0087536704531254,0.0039431954330384,-0.0101654785227922,0.021755970405458,7.486482576923077
0.0032296335825364,-0.0128257013503029,0.0080232025430057,0.002273999899133,-0.0064630829050512,0.0032610220796515,-0.009119431329965,0.0187011168626939,7.168078653846154
0.0032727344673997,-0.0127627624171503,0.0081058932524853,0.0022616020512786,-0.0065066350430957,0.0033102349303092,-0.0090261874946444,0.0186437556160709,7.175942
0.0033209092653377,-0.0126923423051371,0.0082048112136661,0.0022364940885123,-0.0065724702536724,0.0033642288770235,-0.0089378358915296,0.0185965418386286,7.182664384615385
0.0043529163128958,-0.0125591370256854,0.0094794396184121,0.0017302279724888,-0.0089439668957091,0.0040381132387939,-0.0100898809765938,0.0218199166386209,7.473532846153846
0.0033777441746053,-0.012629954758976,0.0083304046116537,0.0021724275384357,-0.0066767024328776,0.0034037351530405,-0.0088817706100316,0.0185961474229917,7.188212384615384
0.0034337234891822,-0.0125782594094406,0.008466637267454,0.0020976590637931,-0.0068046717905784,0.0034441254792056,-0.0088323281179485,0.0186325795672744,7.194401692307693
0.0044097007949858,-0.0124466166699806,0.0095425408196677,0.0017047150943932,-0.0091093308687604,0.0041197769474021,-0.0099888603952592,0.0218384575956284,7.4574141923076915
0.0035015476267841,-0.0125367662830687,0.0086187761396503,0.0020184145565469,-0.0069689145634819,0.0034965820172913,-0.0087922060076284,0.0187229430741786,7.20164803846154
0.0044496873873446,-0.0123499669179582,0.0096460050204641,0.0016465641911777,-0.0092422968963931,0.0041812652646472,-0.0098558422422323,0.0217851924736829,7.4382202692307695
0.0035962338899844,-0.0124883270950629,0.0087900903168467,0.0019273532410075,-0.0071813823561517,0.0035589332408783,-0.0087823798085417,0.0188667296902938,7.21144876923077
0.0018790170364866,-0.0171482941324331,0.011856157175176,-0.001289882706234,-0.0030700306338563,0.0004866380152691,-0.010331251581725,0.0187748724869204,7.533167653846154
0.0016223354327073,-0.0174038293904597,0.0115313353086089,-0.0012991130395797,-0.0025271909516756,0.0002531219454969,-0.0103796340134277,0.0185499648074352,7.477729
0.0021518298319954,-0.0168487356756195,0.012098661633368,-0.0012263551635239,-0.003660860535986,0.0007813302573701,-0.0102504114712569,0.0190179391641923,7.580179115384615
0.0013956192734252,-0.0176038804548594,0.011131498153381,-0.001231173210976,-0.0020613973656831,9.434066801902286e-05,-0.0103733579351785,0.0183314730426732,7.4162053846153855
