Coeff Mode 1,Coeff Mode 2,Coeff Mode 3,Coeff Mode 4,Coeff Mode 5,Coeff Mode 6,Coeff Mode 7,Coeff Mode 8
-613.5358498996844,-70.69941459541761,23.569265589340734,-51.9013034792816,-13.620041456041996,2.844018544632122,-26.24554732551333,-15.060064745905255
-269.13704038092965,-29.382717450231844,-42.16807534926697,-35.818864206080164,42.53923701761991,-32.457463706958166,20.33740157900073,-7.0089846704372025
55.55028412912439,-21.878027983450714,39.5611575918409,-49.758397679009526,-20.14919846304189,-37.08511473018825,24.9364233517093,-18.92707433950256
429.7868713426399,-154.4379242898179,82.46463659902507,-6.577190796386382,78.74741586064204,32.22211302236798,14.19642164246596,-43.86515602842028
778.4882681111997,-323.1508499891394,-161.89479144171295,37.936294142348345,-70.40241708428434,-24.967063057826653,-2.759824701164916,15.824007813823993
-633.8010426887092,-52.43670886050767,14.578821640283648,-48.863309428594796,-6.872401362509045,9.299030795573637,-4.458321083044153,12.144958758386574
-286.95373916604115,-17.912250197359576,-32.721591810987235,5.962701506649523,40.9569208237227,-37.810149305016786,18.141259778196975,18.13701357636863
16.668554630098217,45.94424411992704,-55.93098622891254,-31.428682448431164,-11.56712080670436,23.508154200788287,15.068193749136991,-31.788087439009946
377.3745933952709,-15.92106352587343,111.26868138814756,-41.14945986051475,-3.969430166263065,-44.44099053898142,13.555295502859343,-7.41108629004117
746.6110133144446,-150.8232577127467,40.45203956553338,13.344552637096978,59.60501435031479,53.17835445441875,-21.289187363793605,11.566661887631536
-638.2291288044781,-42.79646659979556,21.038266123777884,-46.11148990382488,-17.27807232448359,18.27018958044829,-7.374277267152854,16.327867522203054
-389.2262017503111,9.657059157103022,11.326462809610488,107.93618004311398,8.569808347396876,-40.92790762115878,-87.0576855215895,-39.870379809162685
14.067504143295913,67.80998578505688,-71.08895138638535,-25.71591918188804,12.153136002266567,15.157167543253651,8.213427266642961,-10.897635175926911
347.60548421883146,61.75319857631323,50.34801157584569,-31.525676736024035,-32.93846687196645,-36.49891531434195,10.353356322140534,-8.228860301697795
694.5923635053007,57.64098547740755,54.52219830200057,18.255714216126826,-9.885675851576684,22.823389535294094,-12.216087487504154,38.5405527855652
-635.6834988539463,-34.312752164361456,14.984998804067688,-53.59939363634679,-23.65463039164559,23.22372030422353,-16.576092100919546,21.108541680416963
-416.1313538407572,23.482788984639246,36.59031460518513,148.13395670687407,-25.242452994008246,15.186705217321645,-4.812300807185788,-14.36889561711285
18.276443758551466,88.49574668494115,-81.76095204918263,-24.239782383873642,42.47633199853114,-0.5172350037216356,4.048191303837769,15.052220955370842
298.6086132082763,118.09914679327461,-62.77089298329038,-16.159142338630133,-34.24735203650089,30.712362010739046,9.83355261481017,-53.68908526502746
669.3144345753386,53.61606990425589,73.08217800956297,0.9908122778490209,-1.3600780722912846,5.706252734365247,-19.85883699238009,26.00924742258501
-641.9543571856674,-29.12901003770989,12.899542334220717,-52.1659804499007,-26.873403798453346,26.60062650930613,-23.573596042379243,27.966704458751114
-372.7904693778893,40.299748957925864,36.17779917593472,129.28741296433512,-18.21605370593585,28.25139200659527,63.85941815144307,34.15991392943295
-10.719332932242137,115.53274602173892,-85.78551397248066,21.302288591539586,82.40873481976571,-44.90133641830998,-14.020969083382202,36.53591842948458
288.95966783097435,170.07007336152833,-97.37631293663964,-2.427602310634284,-6.891388487760202,47.421232058375374,-8.463573957704257,-11.339507937657352
638.3471869454032,151.31589285523864,54.87903726967603,-12.291139922894516,-51.40755154842006,-35.571815858914874,-6.024379798606645,9.2829345045427
-466.0892682280929,-60.837243272938636,13.754656774805197,46.58342167638187,7.119136201627215,-19.226716962284595,52.18773827007649,-20.20172610466158
