epoch,train_loss,test_loss,physics_loss
1,4.490320682525635,2.4174304008483887,0.0
2,4.463951110839844,2.409400463104248,0.0
3,4.437130451202393,2.4013028144836426,0.0
4,4.40906286239624,2.3929269313812256,0.0
5,4.379024028778076,2.3840463161468506,0.0
6,4.346305847167969,2.3744285106658936,0.0
7,4.310236930847168,2.36384654045105,0.0
8,4.270109176635742,2.352057695388794,0.0
9,4.225196361541748,2.3388309478759766,0.0
10,4.174781322479248,2.3239517211914062,0.0
11,4.118251323699951,2.3072566986083984,0.0
12,4.054947376251221,2.2885990142822266,0.0
13,3.98437237739563,2.26790714263916,0.0
14,3.906160831451416,2.245203733444214,0.0
15,3.820089817047119,2.2206249237060547,0.0
16,3.726381301879883,2.194489002227783,0.0
17,3.6256463527679443,2.167316436767578,0.0
18,3.5191476345062256,2.1399338245391846,0.0
19,3.4089202880859375,2.1135621070861816,0.0
20,3.2980124950408936,2.089883804321289,0.0
21,3.1907670497894287,2.071047067642212,0.0
22,3.0928099155426025,2.059663772583008,0.0
23,3.010889768600464,2.058499336242676,0.0
24,2.951857328414917,2.069664478302002,0.0
25,2.919938802719116,2.0929508209228516,0.0
26,2.9133055210113525,2.124119281768799,0.0
27,2.9220938682556152,2.154414176940918,0.0
28,2.9316940307617188,2.173661470413208,0.0
29,2.9301021099090576,2.1749415397644043,0.0
30,2.9133987426757812,2.1574883460998535,0.0
31,2.88519549369812,2.125546455383301,0.0
32,2.852944850921631,2.085772752761841,0.0
33,2.823747396469116,2.044541358947754,0.0
34,2.801908493041992,2.0064220428466797,0.0
35,2.7883565425872803,1.9736937284469604,0.0
36,2.781576156616211,1.946969985961914,0.0
37,2.778716802597046,1.9255919456481934,0.0
38,2.776874303817749,1.9084827899932861,0.0
39,2.773801565170288,1.8945945501327515,0.0
40,2.768200159072876,1.8830993175506592,0.0
41,2.7596635818481445,1.873512625694275,0.0
42,2.748486280441284,1.8656662702560425,0.0
43,2.7354185581207275,1.8595813512802124,0.0
44,2.7213456630706787,1.8554619550704956,0.0
45,2.707252264022827,1.8534812927246094,0.0
46,2.6938223838806152,1.8537616729736328,0.0
47,2.681380271911621,1.8562225103378296,0.0
48,2.669861078262329,1.8605518341064453,0.0
49,2.658905267715454,1.8661494255065918,0.0
50,2.647989273071289,1.8722968101501465,0.0
51,2.5457860976457596,1.8515980765223503,1.0491780564188957
52,2.3635434955358505,1.7128329575061798,1.1383987590670586
53,2.2378673255443573,1.5909708514809608,0.9748762659728527
54,2.144516110420227,1.5119416937232018,0.7317950166761875
55,2.077637702226639,1.4630291312932968,0.7018391452729702
56,2.0184246376156807,1.4286197125911713,0.4945805501192808
57,1.9676234647631645,1.4018492996692657,0.7379289008677006
58,1.9222242534160614,1.3817269504070282,0.3525520311668515
59,1.8746274784207344,1.36129841953516,0.3258166229352355
60,1.8289761915802956,1.336678758263588,0.4278020882047713
61,1.7912183329463005,1.3235606029629707,0.4527362962253392
62,1.7593713477253914,1.315004751086235,0.5497481627389789
63,1.7229260131716728,1.3048371002078056,0.3600241835229099
64,1.6760965585708618,1.2863038703799248,0.37232863856479526
65,1.6289120987057686,1.2699506729841232,0.3990202504210174
66,1.5777113065123558,1.2470185235142708,0.42833042750135064
67,1.5188797861337662,1.2166594490408897,0.31787685584276915
68,1.4635197594761848,1.1923321932554245,0.393002581782639
69,1.4129612520337105,1.1602335795760155,0.49287780513986945
70,1.3933045491576195,1.1473863273859024,0.404413434676826
71,1.3624895364046097,1.127856269478798,0.38107366394251585
72,1.3262205719947815,1.1161970272660255,0.3402020512148738
73,1.3014608025550842,1.1015122383832932,0.3786310534924269
74,1.282128632068634,1.0944248586893082,0.30863259732723236
75,1.264567717909813,1.0874228924512863,0.3646906269714236
76,1.2490045055747032,1.0806653052568436,0.41319133155047894
77,1.2330338209867477,1.0734068304300308,0.5141842951998115
78,1.2167169451713562,1.063792996108532,0.3026023078709841
79,1.2027964666485786,1.0599204525351524,0.39132347563281655
80,1.1881423443555832,1.0547753721475601,0.48635948169976473
81,1.172668196260929,1.0444345921278,0.16964343283325434
82,1.160099558532238,1.0401604026556015,0.2165900026448071
83,1.1464309766888618,1.0333473309874535,0.29095895029604435
84,1.1340785399079323,1.0278057605028152,0.25673555629327893
85,1.1206114515662193,1.021691158413887,0.325700503308326
86,1.1064743250608444,1.0139765217900276,0.3349167089909315
87,1.0941719263792038,1.0086555257439613,0.4006008869037032
88,1.084244467318058,1.0056742280721664,0.3859080052934587
89,1.0715036913752556,0.997431717813015,0.3111262309830636
90,1.059386521577835,0.9910144321620464,0.3749791430309415
91,1.0485027581453323,0.9869605153799057,0.36857376573607326
92,1.0356130376458168,0.9823657609522343,0.42970782751217484
93,1.0266539976000786,0.9797601401805878,0.4147721282206476
94,1.0278202071785927,0.9829507768154144,0.4280482456088066
95,1.0225911810994148,0.9837874844670296,0.4201665627770126
96,0.9959979616105556,0.9645582027733326,0.38533759769052267
97,1.0115851573646069,0.9772351905703545,0.5342330057173967
98,0.9859166592359543,0.9606770947575569,0.41783621348440647
99,0.968511164188385,0.9555715024471283,0.37849403638392687
100,0.9562990814447403,0.9492801055312157,0.4110523760318756
101,0.9452196881175041,0.9428406469523907,0.268536071293056
102,0.9352454505860806,0.9388842917978764,0.38438641745597124
103,0.9267981760203838,0.937720637768507,0.32112272223457694
104,0.9264899119734764,0.9467558041214943,0.3865168495103717
105,0.9114336036145687,0.9333365894854069,0.2023762329481542
106,0.8991149738430977,0.9255364127457142,0.37792714312672615
107,0.8877038471400738,0.9207753017544746,0.26727278670296073
108,0.8773685358464718,0.9165902584791183,0.4035732075572014
109,0.8696988113224506,0.9146975800395012,0.4429133338853717
110,0.8594356179237366,0.9108258374035358,0.28355814330279827
111,0.857565626502037,0.9111008234322071,0.3699729135259986
112,0.8736239932477474,0.9233411066234112,0.32150818780064583
113,0.8412465378642082,0.9090645089745522,0.3498911214992404
114,0.8276124112308025,0.8992794118821621,0.3375727906823158
115,0.8254071362316608,0.911500558257103,0.34672004356980324
116,0.8125927299261093,0.8966348692774773,0.2644195049069822
117,0.8048974201083183,0.8907731734216213,0.5051483865827322
118,0.7986326180398464,0.8910998031497002,0.3555804630741477
119,0.9145050458610058,0.9801879748702049,0.29104271717369556
120,1.051022607833147,1.100784283131361,0.14271638495847583
121,0.8801982365548611,0.9518171697854996,0.26919862860813737
122,0.8223810009658337,0.9038227386772633,0.35839405329898
123,0.8031714893877506,0.8867645971477032,0.34224155684933066
124,0.7905647717416286,0.8747183047235012,0.1221161400899291
125,0.8333937451243401,0.9110248237848282,0.23428799957036972
126,0.8176614157855511,0.9004888124763966,0.17976781050674617
127,0.7869010306894779,0.875481653958559,0.3053323025815189
128,0.7743095234036446,0.8685833178460598,0.272229737136513
129,0.7675555311143398,0.8626747578382492,0.14322915440425277
130,0.762612983584404,0.8599688559770584,0.33036607853136957
