Mean
1.5290322851079767
4.883859650230925
7.870187036949167
10.767498966920511
13.820537148670558
1.3962030500561724
4.8564316367494875
8.081930216077907
10.866871141555345
14.001164219198609
1.4288017877917898
4.254637838721763
8.191268387467192
11.089868919735414
14.50499298102612
1.5306521194607448
4.074614491074768
8.327339194232922
11.151530004743464
14.186375588940212
1.5264231341904906
4.497893354138067
8.218942791287002
11.444276841093481
14.342450242416623
