train_loss,test_loss,physics_loss,learning_rate
9.558479309082031,3.648684501647949,0.0,0.001
9.317570686340332,3.600839376449585,0.0,0.001
9.083667755126953,3.555238723754883,0.0,0.001
8.856661796569824,3.5122079849243164,0.0,0.001
8.63641357421875,3.4716196060180664,0.0,0.001
8.422739028930664,3.43337082862854,0.0,0.001
8.215435028076172,3.397463798522949,0.0,0.001
8.014297485351562,3.363901376724243,0.0,0.001
7.819128036499023,3.3326163291931152,0.0,0.001
7.629739761352539,3.303481101989746,0.0,0.001
7.445964336395264,3.2763373851776123,0.0,0.001
7.267648220062256,3.2510173320770264,0.0,0.001
7.094650745391846,3.227351665496826,0.0,0.001
6.9268388748168945,3.205174446105957,0.0,0.001
6.764091968536377,3.184329032897949,0.0,0.001
6.606297969818115,3.164670944213867,0.0,0.001
6.453354358673096,3.1460721492767334,0.0,0.001
6.305170059204102,3.1284232139587402,0.0,0.001
6.161667823791504,3.111633777618408,0.0,0.001
6.022782325744629,3.0956311225891113,0.0,0.001
5.888460159301758,3.0803563594818115,0.0,0.001
5.758663654327393,3.065767765045166,0.0,0.001
5.633363723754883,3.0518383979797363,0.0,0.001
5.512541770935059,3.0385544300079346,0.0,0.001
5.396189212799072,3.0259172916412354,0.0,0.001
5.284304618835449,3.013939380645752,0.0,0.001
5.176888465881348,3.002643585205078,0.0,0.001
5.073947429656982,2.9920623302459717,0.0,0.001
4.975484371185303,2.9822371006011963,0.0,0.001
4.881503582000732,2.973212957382202,0.0,0.001
4.7920002937316895,2.9650416374206543,0.0,0.001
4.706968307495117,2.9577767848968506,0.0,0.001
4.626387119293213,2.9514737129211426,0.0,0.001
4.550229072570801,2.946185827255249,0.0,0.001
4.478450775146484,2.9419639110565186,0.0,0.001
4.4109978675842285,2.9388530254364014,0.0,0.001
4.347797870635986,2.936892032623291,0.0,0.001
4.28876256942749,2.9361114501953125,0.0,0.001
4.233789443969727,2.9365310668945312,0.0,0.001
4.182756423950195,2.938161611557007,0.0,0.001
4.135526180267334,2.9410011768341064,0.0,0.001
4.091945171356201,2.945034980773926,0.0,0.001
4.051845073699951,2.950235366821289,0.0,0.001
4.015044689178467,2.956559181213379,0.0,0.001
3.981349229812622,2.963949680328369,0.0,0.001
3.950556993484497,2.972334146499634,0.0,0.001
3.9224581718444824,2.981628179550171,0.0,0.001
3.896839141845703,2.991734504699707,0.0,0.001
3.8734846115112305,3.0025441646575928,0.0,0.001
3.852182149887085,3.013941526412964,0.0,0.001
3.8009229122646273,3.174501967808557,0.0,0.001
3.617130302247547,3.1675326672811357,0.0,0.001
3.3058417903052435,3.133142766498384,0.0,0.001
2.9038117196824818,3.173846396188887,0.0,0.001
2.519630727313814,3.1817128658294678,0.0,0.001
2.197691860653105,3.1385262466612316,0.0,0.001
1.9327061800729661,3.0500045730954124,0.0,0.001
1.711483671551659,2.9873016637469094,0.0,0.001
1.5977602232070196,2.902886742637271,0.0,0.001
1.4695820694877988,2.832076458703904,0.0,0.001
1.3655122688838415,2.7703876154763356,0.0,0.001
1.2975756005635337,2.762063363241771,0.0,0.001
1.236434366967943,2.75015684158083,0.0,0.001
1.1711683103016444,2.7492859022957936,0.0,0.001
1.0948157537551153,2.7315356428661044,0.0,0.001
1.0360700762461101,2.716522704987299,0.0,0.001
0.9871002341073657,2.7091921435462103,0.0,0.001
0.9227718247307671,2.681407917113531,0.0,0.001
0.8852173818482293,2.6579949817960222,0.0,0.001
0.8529468642340766,2.6447873758891274,0.0,0.001
0.7808737698055449,2.621225387331039,0.0,0.001
0.7449915040107,2.58591690139165,0.0,0.001
0.6999195861437965,2.5583207266671315,0.0,0.001
0.6557983793909588,2.530489970767309,0.0,0.001
0.6162407398223877,2.495445962936159,0.0,0.001
0.5776990046576848,2.4787378424689885,0.0,0.001
0.5460389142944699,2.463515486036028,0.0,0.001
0.5098653937142993,2.443019269004701,0.0,0.001
0.48919844769296195,2.4491549900599887,0.0,0.001
0.44916286165752106,2.4337314878191267,0.0,0.001
0.4229148995308649,2.3983736416650197,0.0,0.001
0.4034067955281999,2.3930557001204718,0.0,0.001
0.37948915504273917,2.370029877102564,0.0,0.001
0.3611391990903824,2.363519623166039,0.0,0.001
0.3405920811115749,2.3469579976702493,0.0,0.001
0.3227025502257877,2.3577975394233825,0.0,0.001
0.3042410394502065,2.356155656632923,0.0,0.001
0.28771799708169604,2.345119502809313,0.0,0.001
0.2747303644816081,2.3561013766697476,0.0,0.001
0.2610767005927979,2.362460015312074,0.0,0.001
0.24863471209056795,2.357458409808931,0.0,0.001
0.23597812487019432,2.376213925225394,0.0,0.001
0.2245348845682447,2.396385980030847,0.0,0.001
0.21481669114695656,2.4108632443443176,0.0,0.001
0.20244514327200633,2.405987478437878,0.0,0.001
0.19394486409331124,2.418423913774036,0.0,0.001
0.18821587969386389,2.4270285084134056,0.0,0.001
0.17786208835859146,2.4275633039928617,0.0,0.001
0.17099256198557597,2.437153188009111,0.0,0.001
0.1736701194729124,2.4381788685208274,0.0,0.001
0.16054235871822115,2.4342929181598483,0.0,0.001
0.1527149606318701,2.447737724061996,0.0,0.001
0.15278111540135883,2.4738047463553294,0.0,0.001
0.14264933031702798,2.45837078018794,0.0,0.001
0.13762765484196798,2.4716093691568526,0.0,0.001
0.1326957538960472,2.4818489173102,0.0,0.001
0.12784545241840303,2.489408538455055,0.0,0.001
0.12731874698684328,2.5044554453047496,0.0,0.001
0.11942277458452043,2.502412678703429,0.0,0.001
0.117306701720707,2.5214146091824485,0.0,0.001
0.11193475517488662,2.4938354984162348,0.0,0.001
0.10552240766230084,2.518401713598342,0.0,0.001
0.10190991040260072,2.509110064733596,0.0,0.001
0.09729931515360636,2.5135313594152056,0.0,0.001
